RequirementSetId,RequirementSetType
PLAYER_HAS_AT_LEAST_ONE_CITY_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_BREATHTAKING_APPEAL,REQUIREMENTSET_TEST_ALL
PLOT_HAS_STRATEGIC_IMPROVED_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
BUILDING_IS_TEMPLE_XP2,REQUIREMENTSET_TEST_ALL
WORK_ETHIC_ADJACENCY_PRODUCTION_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
BUILDING_IS_TIER3_HOLY_SITE,REQUIREMENTSET_TEST_ANY
PLAYER_HAS_QUEENS_BIBLIOTHEQUE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
CITY_HAS_1_OR_MORE_GEOTHERMALFISSURE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_ANY_PASSABLE_FEATURE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_IS_ADJACENT_TO_COAST,REQUIREMENTSET_TEST_ALL
PLOT_HAS_UNIMPROVED_COAST_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
REQUIREMENTS_PLOT_IS_MOUNTAIN,REQUIREMENTSET_TEST_ALL
REQUIREMENTS_PLOT_IS_MOUNTAIN_LATE,REQUIREMENTSET_TEST_ALL
CITY_NOT_FOUNDED,REQUIREMENTSET_TEST_ALL
PLOT_HAS_MAORI_PA_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_FOREST_JUNGLE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_FOREST_NO_IMPROVEMENT_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_JUNGLE_NO_IMPROVEMENT_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_FOREST_MERCANTILISM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_JUNGLE_MERCANTILISM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_FOREST_CONSERVATION_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_JUNGLE_CONSERVATION_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
UNIT_IS_MILITARY_ENGINEER,REQUIREMENTSET_TEST_ALL
BUILDING_IS_UNIVERSITY,REQUIREMENTSET_TEST_ALL
UNIT_IS_MISSIONARY,REQUIREMENTSET_TEST_ALL
DISTRICT_IS_AQUEDUCT_ADJACENT_TO_GEOTHERMAL,REQUIREMENTSET_TEST_ALL
DISTRICT_IS_BATH_ADJACENT_TO_GEOTHERMAL,REQUIREMENTSET_TEST_ALL
CITY_HAS_COTHON_ON_UNIT_PLOT_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
NOBEL_PRIZE_MEMBER_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
NOBEL_PRIZE_TARGET_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
SEND_AID_EMERGENCY_TARGET_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
SEND_AID_EMERGENCY_MEMBER_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
EMERGENCY_MEMBER_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
WORLDS_FAIR_EMERGENCY_TARGET_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
WORLDS_FAIR_EMERGENCY_MEMBER_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
SPACE_STATION_EMERGENCY_TARGET_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
SPACE_STATION_EMERGENCY_MEMBER_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
CLIMATE_ACCORDS_EMERGENCY_TARGET_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
CLIMATE_ACCORDS_EMERGENCY_MEMBER_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
WORLD_GAMES_EMERGENCY_TARGET_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
WORLD_GAMES_EMERGENCY_MEMBER_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
NOBEL_PRIZE_TRAIT_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
SCORED_COMPETITION_TOP_TIER_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
SCORED_COMPETITION_BOTTOM_TIER_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
SCORED_COMPETITION_FIRST_PLACE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
NOBEL_PRIZE_FIRST_PLACE_UNIVERSITY_RESOURCES_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
NOBEL_PRIZE_TOP_TIER_RESEARCH_LAB_RESOURCES_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
WORLD_GAMES_FIRST_PLACE_CAMPUS_TOURISM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
WORLD_GAMES_TOP_TIER_STADIUM_TOURISM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
WORLD_GAMES_TOP_TIER_AQUATIC_CENTER_TOURISM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
WORLD_GAMES_BOTTOM_TIER_STADIUM_TOURISM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
WORLD_GAMES_BOTTOM_TIER_AQUATIC_CENTER_TOURISM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
ISS_SPACESHIP_SPEED_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
HOSTILE_EMERGENCY_MEMBER_FAVOR_REWARDS_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
HOSTILE_EMERGENCY_TARGET_FAVOR_REWARDS_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
IKKIL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PAMUKKALE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
DISTRICT_IS_ADJACENT_TO_ENTERTAINMENT_COMPLEX,REQUIREMENTSET_TEST_ALL
CITY_HAS_PAMUKKALE,REQUIREMENTSET_TEST_ALL
CITY_HAS_ENCAMPMENT,REQUIREMENTSET_TEST_ALL
CITY_HAS_COMMERCIAL_HUB,REQUIREMENTSET_TEST_ALL
CITY_IS_POWERED,REQUIREMENTSET_TEST_ALL
PLOT_10_TILES_AWAY_MAX_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_WITHIN_ONE_HEX_TO_VOLCANIC_SOIL_REQUIREMENTS,REQUIREMENTSET_TEST_ANY
NAZCA_LINE_ADJACENCY_FAITH_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
NAZCA_LINE_ADJACENCY_FAITH_RESOURCE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
NAZCA_LINE_ADJACENCY_FOOD_DESERT_CIVIL_SERVICE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
NAZCA_LINE_ADJACENCY_FOOD_DESERT_HILLS_CIVIL_SERVICE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
NAZCA_LINE_ADJACENCY_PRODUCTION_FLAT_MASS_PRODUCTION_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_IS_ADJACENT_TO_STADIUM,REQUIREMENTSET_TEST_ALL
PLOT_IS_ADJACENT_TO_FRESH_WATER_NOT_AQUEDUCT,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_CULTURAL_HERITAGE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_NATURAL_HISTORY_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_DOES_NOT_HAVE_NATURAL_HISTORY_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_COLONIALISM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_FLOODPLAINS_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
CITY_HAS_GOV_DISTRICT,REQUIREMENTSET_TEST_ALL
CITY_HAS_TIER_1_GOV_BUILDING,REQUIREMENTSET_TEST_ALL
CITY_HAS_TIER_2_GOV_BUILDING,REQUIREMENTSET_TEST_ALL
CITY_HAS_TIER_3_GOV_BUILDING,REQUIREMENTSET_TEST_ALL
UNIT_IS_LEVIED_REQUIREMENTS_XP2,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_NO_CITIES,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_ONE_CITY,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_CIVIL_ENGINEERING,REQUIREMENTSET_TEST_ALL
BUILDING_IS_SHIPYARD,REQUIREMENTSET_TEST_ALL
BUILDING_IS_SEAPORT,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_NO_IMPROVED_ALUMINUM,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_NO_IMPROVED_COAL,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_NO_IMPROVED_HORSES,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_NO_IMPROVED_IRON,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_NO_IMPROVED_NITER,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_NO_IMPROVED_OIL,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_NO_IMPROVED_URANIUM,REQUIREMENTSET_TEST_ALL
PLOT_HAS_TUNDRA_MINE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_TUNDRA_HILLS_MINE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_SNOW_MINE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_SNOW_HILLS_MINE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_TUNDRA_CAMP_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_TUNDRA_HILLS_CAMP_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_SNOW_CAMP_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_SNOW_HILLS_CAMP_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_TUNDRA_FARM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_TUNDRA_HILLS_FARM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_SNOW_FARM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_SNOW_HILLS_FARM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_TUNDRA_LUMBER_MILL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_TUNDRA_HILLS_LUMBER_MILL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_SNOW_LUMBER_MILL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_SNOW_HILLS_LUMBER_MILL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
DISTRICT_IS_INDUSTRIAL_ZONE_OR_ENTERTAINMENT_COMPLEX_OR_WATER_PARK,REQUIREMENTSET_TEST_ANY
PLAYER_HAS_GUNPOWDER_TECH,REQUIREMENTSET_TEST_ALL
CITY_HAS_SPACEPORT_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
MUSIC_CENSORSHIP_10_POPULATION_REQUIREMENT,REQUIREMENTSET_TEST_ALL
UNIT_IS_ROCK_BAND,REQUIREMENTSET_TEST_ALL
DISTRICT_IS_CHARMING_NEIGHBORHOOD,REQUIREMENTSET_TEST_ALL
DISTRICT_IS_BREATHTAKING_NEIGHBORHOOD,REQUIREMENTSET_TEST_ALL
BUILDING_IS_MUSEUM_ART,REQUIREMENTSET_TEST_ALL
BUILDING_IS_BROADCAST_CENTER,REQUIREMENTSET_TEST_ALL
BUILDING_IS_BANK,REQUIREMENTSET_TEST_ALL
BUILDING_IS_RESEARCH_LAB,REQUIREMENTSET_TEST_ALL
BUILDING_IS_POWER_PLANT,REQUIREMENTSET_TEST_ANY
UNIT_IS_GREAT_GENERAL,REQUIREMENTSET_TEST_ALL
GDR_AA_DEFENSE_UPGRADE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
GDR_SIEGE_LASER_UPGRADE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
GDR_BONUS_MOVEMENT_UPGRADE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
GDR_ARMOR_UPGRADE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
AOE_RELIGIOUS_REQUIREMENTS_XP2,REQUIREMENTSET_TEST_ALL
AOE_GURU_REQUIREMENTS_XP2,REQUIREMENTSET_TEST_ALL
REQUIREMENTS_UNIT_IS_EMBARKED,REQUIREMENTSET_TEST_ALL
AOE_TRADER_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
UNIT_ON_PARK_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
UNIT_ON_OWN_PARK_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
FRIENDLY_TERRITORY_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
CYBER_WARFARE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
GDR_AA_DEFENSE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
GDR_DEFENSE_UPGRADE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
SIEGE_LASER_STRENGTH_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
JANISSARY_CITY_FOUNDED,REQUIREMENTSET_TEST_ALL
REQUIREMENTS_DIPLOMATIC_VICTORY,REQUIREMENTSET_TEST_ALL
REQUIREMENTS_EXOPLANET_TECHNOLOGY_VICTORY,REQUIREMENTSET_TEST_ALL
EXOPLANET_TECHNOLOGY_VICTORY_PER_TEAM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_LOW_MOUNTAIN_CITIES,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_HIGH_MOUNTAIN_CITIES,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_LOW_COASTAL_CITIES,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_HIGH_COASTAL_CITIES,REQUIREMENTSET_TEST_ALL
MAORI_MARAE_FLIGHT_REQUIREMENT,REQUIREMENTSET_TEST_ALL
REQUIREMENTS_PLOT_ADJACENT_FORESTS_OR_WONDERS,REQUIREMENTSET_TEST_ANY
REQUIREMENTS_PLOT_ADJACENT_FORESTS_OR_WONDERS_BREATHTAKING,REQUIREMENTSET_TEST_ALL
REQUIREMENTS_PLOT_ADJACENT_NATURAL_WONDERS_OR_MOUNTAINS,REQUIREMENTSET_TEST_ANY
REQUIREMENTS_PLOT_ADJACENT_NATURAL_WONDERS_OR_MOUNTAINS_BREATHTAKING,REQUIREMENTSET_TEST_ALL
PLOT_HAS_STRATEGIC_RESOURCE_ENGLAND,REQUIREMENTSET_TEST_ALL
PLAYER_IS_HARALD_ALT,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_GREAT_ADMIRAL_CLASS_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_GREAT_ADMIRAL_REQUIREMENTS,REQUIREMENTSET_TEST_ANY
BUILDING_IS_WORKSHOP_ENGLAND,REQUIREMENTSET_TEST_ALL
BUILDING_IS_FACTORY_ENGLAND,REQUIREMENTSET_TEST_ALL
BUILDING_IS_POWER_PLANT_ENGLAND,REQUIREMENTSET_TEST_ANY
REQUIRES_PLAYER_IS_LINCOLN,REQUIREMENTSET_TEST_ALL
REQUIRES_CITY_HAS_INDUSTRIAL_ZONE,REQUIREMENTSET_TEST_ALL
REQUIRES_CITY_IS_OTHER_CONTINENT,REQUIREMENTSET_TEST_ALL
REQUIRES_CITY_IS_SAME_CONTINENT,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_POSITIVE_INCOME,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_NEGATIVE_INCOME,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_DEFENSIVE_TACTICS_AND_CAPITAL,REQUIREMENTSET_TEST_ALL
PLOT_IS_FLOODPLAINS_RESOURCE,REQUIREMENTSET_TEST_ALL
PLOT_IS_FLOODPLAINS_SAHARA,REQUIREMENTSET_TEST_ANY
PLAYER_HAS_HIGH_FOOD,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_LOW_FOOD,REQUIREMENTSET_TEST_ALL
RESOURCE_IS_MAIZE,REQUIREMENTSET_TEST_ALL
MAYA_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_FARMS_GRANCOLOMBIA_MAYA_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_ADJACENT_TO_FARM_AND_OBSERVATORY_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
FOUNTAIN_OF_YOUTH_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
UNIT_ENTERS_FOUNTAIN_OF_YOUTH,REQUIREMENTSET_TEST_ALL
PAITITI_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
CITY_HAS_PAITITI,REQUIREMENTSET_TEST_ALL
BERMUDA_TRIANGLE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
UNIT_ENTERS_BERMUDA_TRIANGLE,REQUIREMENTSET_TEST_ALL
AOE_LAND_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
OPPONENT_IS_DISTRICT_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
AOE_ENEMY_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
ADJACENT_LLANERO_UNIT_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
OBJECT_IS_9_TILES_FROM_CAPITAL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
OBJECT_IS_10_OR_MORE_TILES_FROM_CAPITAL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
OBJECT_IS_6_TILES_FROM_CAPITAL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
OBJECT_IS_FOUNDED_6_TILES_FROM_CAPITAL_NOT_CAPITAL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
OBJECT_IS_6_TILES_FROM_CAPITAL_NOT_CAPITAL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
OBJECT_IS_7_OR_MORE_TILES_FROM_CAPITAL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
CITY_HAS_IMPROVED_ALUMINUM,REQUIREMENTSET_TEST_ALL
CITY_HAS_IMPROVED_COAL,REQUIREMENTSET_TEST_ALL
CITY_HAS_IMPROVED_HORSES,REQUIREMENTSET_TEST_ALL
CITY_HAS_IMPROVED_IRON,REQUIREMENTSET_TEST_ALL
CITY_HAS_IMPROVED_NITER,REQUIREMENTSET_TEST_ALL
CITY_HAS_IMPROVED_OIL,REQUIREMENTSET_TEST_ALL
CITY_HAS_IMPROVED_URANIUM,REQUIREMENTSET_TEST_ALL
UNIT_IS_FLANKED_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_LAHORE_SUZERAIN_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
LLANERO_IS_ADJACENT_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_METAL_CASTING_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_STEEL_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_FLIGHT,REQUIREMENTSET_TEST_ALL
COMBAT_AGAINST_UNITS_REQUIREMENTS,REQUIREMENTSET_TEST_ANY
AOE_TAGMA_NONRELIGIOUS_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
AOE_TAGMA_RELIGIOUS_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
AOE_TAGMA_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
AOE_TAGMA_NOTCENTER_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
COMBAT_AGAINST_STRONGER_UNIT_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
THANH_PLAYER_HAS_FLIGHT_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
REQUIREMENTS_UNIT_IS_FRIENDLY_TRIEU_FEATURES,REQUIREMENTSET_TEST_ALL
REQUIREMENTS_UNIT_IS_UNFRIENDLY_TRIEU_FEATURES,REQUIREMENTSET_TEST_ALL
TRIEU_FEATURE_REQUIREMENTS,REQUIREMENTSET_TEST_ANY
REQUIREMENTS_PLOT_ADJACENT_THEATER_SQUARE_OR_CHATEAU,REQUIREMENTSET_TEST_ANY
PLOT_LUXURY_ADJACENT_TO_THEATER_SQUARE_OR_CHATEAU_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_FLIGHT_GREATWARLORDS,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_BAKUHAN_REUIREMENTS,REQUIREMENTSET_TEST_ANY
OPPONENT_IS_FULL_HEALTH_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
CITY_WAS_NOT_FOUNDED_BY_THEM_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_NO_GOLDEN_AGE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
OPPONENT_IS_NOT_IN_GOLDEN_AGE_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
CITY_HAS_CONSULATE_OR_ENCAMPMENT,REQUIREMENTSET_TEST_ANY
BUILDING_IS_CONSULATE,REQUIREMENTSET_TEST_ALL
BUILDING_IS_CHANCERY,REQUIREMENTSET_TEST_ALL
BUILDING_IS_BARRACKS_STABLE_ETHIOPIA,REQUIREMENTSET_TEST_ANY
BUILDING_IS_ARMORY_ETHIOPIA,REQUIREMENTSET_TEST_ALL
BUILDING_IS_MILITARY_ACADEMY_ETHIOPIA,REQUIREMENTSET_TEST_ALL
BUILDING_IS_WORKSHOP_ETHIOPIA,REQUIREMENTSET_TEST_ALL
BUILDING_IS_FACTORY_ETHIOPIA,REQUIREMENTSET_TEST_ALL
BUILDING_IS_POWER_PLANT_ETHIOPIA,REQUIREMENTSET_TEST_ANY
DISTRICT_IS_ADJACENT_TO_CITY_CENTER,REQUIREMENTSET_TEST_ALL
ETHIOPIA_PLOT_IS_HILLS_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
THIS_CITY_HAS_COUNTERSPY,REQUIREMENTSET_TEST_ALL
THIS_CITY_HAS_HARBOR,REQUIREMENTSET_TEST_ALL
THIS_COMBAT_RESULTS_IN_UNIT_DEATH,REQUIREMENTSET_TEST_ALL
THIS_COMBAT_RESULTS_IN_BARB_UNIT_DEATH,REQUIREMENTSET_TEST_ALL
THIS_UNIT_IS_A_VAMPIRE,REQUIREMENTSET_TEST_ALL
THIS_PLAYER_IS_MAJOR,REQUIREMENTSET_TEST_ALL
THIS_PLOT_IS_A_VAMPIRE_CASTLE,REQUIREMENTSET_TEST_ALL
THIS_UNIT_IS_ADJACENT_AND_AT_WAR_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
UNIT_IS_CULTIST,REQUIREMENTSET_TEST_ALL
THIS_PLAYER_IS_SAME_SECRET_SOCIETY,REQUIREMENTSET_TEST_ALL
THIS_PLAYER_IS_DIFFERENT_SECRET_SOCIETY,REQUIREMENTSET_TEST_ALL
PLOT_IS_FRESH,REQUIREMENTSET_TEST_ANY
THIS_WONDER_IS_ANCIENT_OR_CLASSICAL,REQUIREMENTSET_TEST_ALL
THIS_WONDER_IS_ANCIENT_OR_CLASSICAL_INVERSE,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_MAHAVIHARA,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_INDUSTRIALIZATION,REQUIREMENTSET_TEST_ALL
ANTI_CAVALRY_PROMOTION_CLASS_OPPONENT_REQUIREMENTS,REQUIREMENTSET_TEST_ANY
AOE_ANY_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
QUESTING_KNIGHT,REQUIREMENTSET_TEST_ALL
PLAYER_LEADS_DISTRICTS_LUDWIG,REQUIREMENTSET_TEST_ALL
PLAYER_LAGS_DISTRICTS_LUDWIG,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_CLASSICAL_TECH,REQUIREMENTSET_TEST_ANY
PLAYER_HAS_MEDIEVAL_TECH,REQUIREMENTSET_TEST_ANY
PLAYER_HAS_RENAISSANCE_TECH,REQUIREMENTSET_TEST_ANY
PLAYER_HAS_INDUSTRIAL_TECH,REQUIREMENTSET_TEST_ANY
PLAYER_HAS_MODERN_TECH,REQUIREMENTSET_TEST_ANY
PLAYER_HAS_ATOMIC_TECH,REQUIREMENTSET_TEST_ANY
PLAYER_HAS_INFORMATION_TECH,REQUIREMENTSET_TEST_ANY
PLAYER_HAS_FUTURE_TECH,REQUIREMENTSET_TEST_ANY
PLOT_HAS_MARSH_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_FLOODPLAINS_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLAYER_HAS_FOREIGN_TRADE,REQUIREMENTSET_TEST_ALL
PLOT_HAS_GRASS_FLOODPLAINS_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
PLOT_HAS_PLAINS_FLOODPLAINS_REQUIREMENTS,REQUIREMENTSET_TEST_ALL
