Type,Tag
ABILITY_FASCISM_LEGACY_ATTACK_BUFF,CLASS_NAVAL_RANGED
ABILITY_FASCISM_LEGACY_ATTACK_BUFF,CLASS_NAVAL_RAIDER
ABILITY_FASCISM_LEGACY_ATTACK_BUFF,CLASS_AIRCRAFT
ABILITY_GRANT_MOVEMENT_BONUS,CLASS_LOGISTIC_MOVEMENT
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_RECON
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_MELEE
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_RANGED
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_SIEGE
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_HEAVY_CAVALRY
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_LIGHT_CAVALRY
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_RANGED_CAVALRY
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_ANTI_CAVALRY
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_HEAVY_CHARIOT
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_LIGHT_CHARIOT
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_NAVAL_MELEE
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_NAVAL_RANGED
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_NAVAL_RAIDER
ABILITY_TOQUI_XP_FROM_GOVERNOR,CLASS_AIRCRAFT
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_RECON
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_MELEE
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_RANGED
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_SIEGE
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_HEAVY_CAVALRY
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_LIGHT_CAVALRY
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_RANGED_CAVALRY
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_ANTI_CAVALRY
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_HEAVY_CHARIOT
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_LIGHT_CHARIOT
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_NAVAL_MELEE
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_NAVAL_RANGED
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_NAVAL_RAIDER
ABILITY_TOQUI_XP_FROM_GOVERNOR_NOT_FOUNDED,CLASS_AIRCRAFT
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_RECON
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_MELEE
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_RANGED
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_SIEGE
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_HEAVY_CAVALRY
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_LIGHT_CAVALRY
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_RANGED_CAVALRY
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_ANTI_CAVALRY
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_HEAVY_CHARIOT
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_LIGHT_CHARIOT
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_NAVAL_MELEE
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_NAVAL_RANGED
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_NAVAL_RAIDER
ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,CLASS_AIRCRAFT
ABILITY_TIMUR_BONUS_EXPERIENCE,CLASS_RECON
ABILITY_TIMUR_BONUS_EXPERIENCE,CLASS_MELEE
ABILITY_TIMUR_BONUS_EXPERIENCE,CLASS_RANGED
ABILITY_TIMUR_BONUS_EXPERIENCE,CLASS_ANTI_CAVALRY
ABILITY_TIMUR_BONUS_EXPERIENCE,CLASS_LIGHT_CAVALRY
ABILITY_TIMUR_BONUS_EXPERIENCE,CLASS_HEAVY_CAVALRY
ABILITY_TIMUR_BONUS_EXPERIENCE,CLASS_SIEGE
ABILITY_DRONE_GRANT_SIEGE_BONUS,CLASS_DRONE
ABILITY_GENGHIS_KHAN_CAVALRY_BONUS,CLASS_LIGHT_CAVALRY
ABILITY_GENGHIS_KHAN_CAVALRY_BONUS,CLASS_HEAVY_CAVALRY
ABILITY_GENGHIS_KHAN_CAVALRY_BONUS,CLASS_RANGED_CAVALRY
ABILITY_GENGHIS_KHAN_CAVALRY_CAPTURE_CAVALRY,CLASS_LIGHT_CAVALRY
ABILITY_GENGHIS_KHAN_CAVALRY_CAPTURE_CAVALRY,CLASS_HEAVY_CAVALRY
UNIT_SPEC_OPS,CLASS_RECON
UNIT_SPEC_OPS,CLASS_PARADROP
UNIT_SPEC_OPS,CLASS_SNIPER
UNIT_DRONE,CLASS_OBSERVATION
UNIT_DRONE,CLASS_DRONE
UNIT_DRONE,CLASS_SUPPORT
UNIT_PIKE_AND_SHOT,CLASS_ANTI_CAVALRY
UNIT_SUPPLY_CONVOY,CLASS_MEDIC
UNIT_SUPPLY_CONVOY,CLASS_LOGISTIC_MOVEMENT
UNIT_SUPPLY_CONVOY,CLASS_SUPPORT
UNIT_ARTILLERY,CLASS_TARGETTING_ASSIST
UNIT_ROCKET_ARTILLERY,CLASS_TARGETTING_ASSIST
FEATURE_FLOODPLAINS,CLASS_FLOODPLAINS
FEATURE_FLOODPLAINS_GRASSLAND,CLASS_FLOODPLAINS
FEATURE_FLOODPLAINS_PLAINS,CLASS_FLOODPLAINS
MODIFIER_PLAYER_DIPLOMACY_AGENDA_ANGEVIN_EMPIRE,DIPLOMACY_MODIFIER
MODIFIER_PLAYER_DIPLOMACY_AGENDA_CANADIAN_EXPEDITIONARY,DIPLOMACY_MODIFIER
MODIFIER_PLAYER_DIPLOMACY_AGENDA_KAITIAKITANGA,DIPLOMACY_MODIFIER
MODIFIER_PLAYER_DIPLOMACY_AGENDA_LAWGIVER,DIPLOMACY_MODIFIER
MODIFIER_PLAYER_DIPLOMACY_AGENDA_LORD_OF_MINES,DIPLOMACY_MODIFIER
MODIFIER_PLAYER_DIPLOMACY_AGENDA_PATRON_OF_ARTS,DIPLOMACY_MODIFIER
MODIFIER_PLAYER_DIPLOMACY_AGENDA_RAVEN_BANNER,DIPLOMACY_MODIFIER
MODIFIER_PLAYER_DIPLOMACY_AGENDA_FLAT_EARTHER,DIPLOMACY_MODIFIER
MODIFIER_PLAYER_DIPLOMACY_AGENDA_TURTLER,DIPLOMACY_MODIFIER
MODIFIER_PLAYER_DIPLOMACY_THIRD_PARTY_WARMONGER,DIPLOMACY_MODIFIER
RESOURCE_URANIUM,CLASS_POWER_CONVERSION_NUCLEAR
ABILITY_GUIDE_MOVEMENT_AOE_RELIGIOUS,CLASS_GURU
ABILITY_SAGE_COMBAT_AOE_RELIGIOUS,CLASS_GURU
ABILITY_GURU_MOVEMENT,CLASS_RELIGIOUS_ALL
ABILITY_GURU_STRENGTH,CLASS_RELIGIOUS_ALL
ABILITY_ROCK_BAND_ENTER_FOREIGN_LANDS,CLASS_ROCK_BAND
ABILITY_UNIT_WMD_RESISTANCE,CLASS_GIANT_DEATH_ROBOT
ABILITY_UNIT_FIGHT_WHILE_EMBARKED,CLASS_GIANT_DEATH_ROBOT
ABILITY_UNIT_AUTO_VETERANCY,CLASS_GIANT_DEATH_ROBOT
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_RECON
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_MELEE
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_RANGED
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_SIEGE
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_HEAVY_CAVALRY
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_LIGHT_CAVALRY
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_RANGED_CAVALRY
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_ANTI_CAVALRY
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_HEAVY_CHARIOT
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_LIGHT_CHARIOT
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_NAVAL_MELEE
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_NAVAL_RANGED
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_NAVAL_RAIDER
ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY,CLASS_AIRCRAFT
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_RECON
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_MELEE
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_RANGED
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_SIEGE
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_HEAVY_CAVALRY
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_LIGHT_CAVALRY
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_RANGED_CAVALRY
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_ANTI_CAVALRY
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_HEAVY_CHARIOT
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_LIGHT_CHARIOT
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_NAVAL_MELEE
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_NAVAL_RANGED
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_NAVAL_RAIDER
ABILITY_DIGITAL_DEMOCRACY_DEBUFF,CLASS_AIRCRAFT
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_RECON
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_MELEE
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_RANGED
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_SIEGE
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_HEAVY_CAVALRY
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_LIGHT_CAVALRY
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_RANGED_CAVALRY
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_ANTI_CAVALRY
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_HEAVY_CHARIOT
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_LIGHT_CHARIOT
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_NAVAL_MELEE
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_NAVAL_RANGED
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_NAVAL_RAIDER
ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY,CLASS_SUPPORT
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_RECON
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_MELEE
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_RANGED
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_SIEGE
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_HEAVY_CAVALRY
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_LIGHT_CAVALRY
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_RANGED_CAVALRY
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_ANTI_CAVALRY
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_HEAVY_CHARIOT
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_LIGHT_CHARIOT
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_NAVAL_MELEE
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_NAVAL_RANGED
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_NAVAL_RAIDER
ABILITY_CYBER_WARFARE_COMBAT_BONUS,CLASS_SUPPORT
ABILITY_ENABLE_WALL_ATTACK_PROMOTION_CLASS,CLASS_BATTERING_RAM
ABILITY_BYPASS_WALLS_PROMOTION_CLASS,CLASS_SIEGE_TOWER
ABILITY_CHOLA_NAVAL_COMBAT,CLASS_NAVAL_MELEE
ABILITY_CHOLA_NAVAL_COMBAT,CLASS_NAVAL_RANGED
ABILITY_CHOLA_NAVAL_COMBAT,CLASS_NAVAL_RAIDER
ABILITY_CHOLA_NAVAL_COMBAT,CLASS_NAVAL_CARRIER
ABILITY_ERIKSON_NAVAL_SIGHT,CLASS_NAVAL_MELEE
ABILITY_ERIKSON_NAVAL_SIGHT,CLASS_NAVAL_RANGED
ABILITY_ERIKSON_NAVAL_SIGHT,CLASS_NAVAL_RAIDER
ABILITY_ERIKSON_NAVAL_SIGHT,CLASS_NAVAL_CARRIER
ABILITY_MILITARYORGANIZATION_MOVEMENT,CLASS_LANDCIVILIAN
UNIT_SETTLER,CLASS_SETTLER
UNIT_GURU,CLASS_GURU
UNIT_SKIRMISHER,CLASS_RECON
UNIT_SKIRMISHER,CLASS_MOBILE_RANGED
UNIT_COURSER,CLASS_LIGHT_CAVALRY
UNIT_CUIRASSIER,CLASS_HEAVY_CAVALRY
UNIT_ROCK_BAND,CLASS_LANDCIVILIAN
UNIT_ROCK_BAND,CLASS_ROCK_BAND
UNIT_GIANT_DEATH_ROBOT,CLASS_GIANT_DEATH_ROBOT
ABILITY_MEDITERRANEAN_COLONIES,CLASS_SETTLER
ABILITY_BIREME_PROTECT_TRADER,CLASS_BIREME
ABILITY_TRADER_PROTECTED_BY_BIREME,CLASS_TRADER
ABILITY_THE_RAVEN_KING,CLASS_RECON
ABILITY_THE_RAVEN_KING,CLASS_MELEE
ABILITY_THE_RAVEN_KING,CLASS_RANGED
ABILITY_THE_RAVEN_KING,CLASS_SIEGE
ABILITY_THE_RAVEN_KING,CLASS_HEAVY_CAVALRY
ABILITY_THE_RAVEN_KING,CLASS_LIGHT_CAVALRY
ABILITY_THE_RAVEN_KING,CLASS_RANGED_CAVALRY
ABILITY_THE_RAVEN_KING,CLASS_ANTI_CAVALRY
ABILITY_THE_RAVEN_KING,CLASS_HEAVY_CHARIOT
ABILITY_THE_RAVEN_KING,CLASS_LIGHT_CHARIOT
ABILITY_THE_RAVEN_KING,CLASS_NAVAL_MELEE
ABILITY_THE_RAVEN_KING,CLASS_NAVAL_RANGED
ABILITY_THE_RAVEN_KING,CLASS_NAVAL_RAIDER
ABILITY_THE_RAVEN_KING,CLASS_AIRCRAFT
ABILITY_BLACK_ARMY,CLASS_BLACK_ARMY
ABILITY_HUSZAR,CLASS_HUSZAR
ABILITY_MOUNTIE,CLASS_MOUNTIE
ABILITY_MANDEKALU,CLASS_MANDEKALU
ABILITY_TRADER_PROTECTED_BY_MANDEKALU,CLASS_TRADER
ABILITY_CORBACI,CLASS_JANISSARY
ABILITY_EXPERT_MARKSMAN,CLASS_WARAKAQ
ABILITY_GREAT_TURKISH_BOMBARD,CLASS_SIEGE
ABILITY_TOA,CLASS_TOA
ABILITY_CAROLEAN,CLASS_CAROLEAN
ABILITY_MANA,CLASS_LANDCIVILIAN
ABILITY_MANA,CLASS_RECON
ABILITY_MANA,CLASS_MELEE
ABILITY_MANA,CLASS_RANGED
ABILITY_MANA,CLASS_SIEGE
ABILITY_MANA,CLASS_HEAVY_CAVALRY
ABILITY_MANA,CLASS_LIGHT_CAVALRY
ABILITY_MANA,CLASS_RANGED_CAVALRY
ABILITY_MANA,CLASS_ANTI_CAVALRY
ABILITY_MANA,CLASS_HEAVY_CHARIOT
ABILITY_MANA,CLASS_LIGHT_CHARIOT
ABILITY_MANA,CLASS_SUPPORT
ABILITY_CORSAIR,CLASS_CORSAIR
UNIT_CANADA_MOUNTIE,CLASS_LIGHT_CAVALRY
UNIT_CANADA_MOUNTIE,CLASS_MOUNTIE
UNIT_HUNGARY_BLACK_ARMY,CLASS_LIGHT_CAVALRY
UNIT_HUNGARY_BLACK_ARMY,CLASS_BLACK_ARMY
UNIT_HUNGARY_HUSZAR,CLASS_LIGHT_CAVALRY
UNIT_HUNGARY_HUSZAR,CLASS_HUSZAR
UNIT_INCA_WARAKAQ,CLASS_RECON
UNIT_INCA_WARAKAQ,CLASS_RANGED
UNIT_INCA_WARAKAQ,CLASS_WARAKAQ
UNIT_MALI_MANDEKALU_CAVALRY,CLASS_HEAVY_CAVALRY
UNIT_MALI_MANDEKALU_CAVALRY,CLASS_MANDEKALU
UNIT_MAORI_TOA,CLASS_MELEE
UNIT_MAORI_TOA,CLASS_TOA
UNIT_OTTOMAN_BARBARY_CORSAIR,CLASS_NAVAL_RAIDER
UNIT_OTTOMAN_BARBARY_CORSAIR,CLASS_NAVAL_RANGED
UNIT_OTTOMAN_BARBARY_CORSAIR,CLASS_STEALTH
UNIT_OTTOMAN_BARBARY_CORSAIR,CLASS_REVEAL_STEALTH
UNIT_OTTOMAN_BARBARY_CORSAIR,CLASS_CORSAIR
UNIT_PHOENICIA_BIREME,CLASS_NAVAL_MELEE
UNIT_PHOENICIA_BIREME,CLASS_BIREME
UNIT_SULEIMAN_JANISSARY,CLASS_MELEE
UNIT_SULEIMAN_JANISSARY,CLASS_JANISSARY
UNIT_SWEDEN_CAROLEAN,CLASS_ANTI_CAVALRY
UNIT_SWEDEN_CAROLEAN,CLASS_CAROLEAN
UNIT_AMERICAN_ROUGH_RIDER,CLASS_HEAVY_CAVALRY
UNIT_AMERICAN_ROUGH_RIDER,CLASS_ROUGH_RIDER
ABILITY_ELIZABETH_PLUNDER_BONUS,CLASS_NAVAL_MELEE
ABILITY_ELIZABETH_PLUNDER_BONUS,CLASS_NAVAL_RANGED
ABILITY_ELIZABETH_PLUNDER_BONUS,CLASS_NAVAL_RAIDER
ABILITY_ELIZABETH_PLUNDER_BONUS,CLASS_NAVAL_CARRIER
ABILITY_LEVIED_HARALD,CLASS_ALL_COMBAT_UNITS
ABILITY_LINCOLN_MELEE_UNITS,CLASS_MELEE
ABILITY_SALADIN_FLANKING_UNITS,CLASS_ALL_UNITS
ABILITY_QIN_MELEE_UNITS,CLASS_MELEE
ABILITY_EJERCITO_PATRIOTA_EXTRA_MOVEMENT,CLASS_ALL_UNITS
ABILITY_MYSTERIOUS_CURRENTS,CLASS_NAVAL_MELEE
ABILITY_MYSTERIOUS_CURRENTS,CLASS_NAVAL_RANGED
ABILITY_MYSTERIOUS_CURRENTS,CLASS_NAVAL_RAIDER
ABILITY_MYSTERIOUS_CURRENTS,CLASS_NAVAL_CARRIER
ABILITY_WATER_OF_LIFE,CLASS_ALL_COMBAT_UNITS
ABILITY_COMANDANTE_AOE_MOVEMENT,CLASS_RECON
ABILITY_COMANDANTE_AOE_MOVEMENT,CLASS_MELEE
ABILITY_COMANDANTE_AOE_MOVEMENT,CLASS_RANGED
ABILITY_COMANDANTE_AOE_MOVEMENT,CLASS_SIEGE
ABILITY_COMANDANTE_AOE_MOVEMENT,CLASS_HEAVY_CAVALRY
ABILITY_COMANDANTE_AOE_MOVEMENT,CLASS_LIGHT_CAVALRY
ABILITY_COMANDANTE_AOE_MOVEMENT,CLASS_RANGED_CAVALRY
ABILITY_COMANDANTE_AOE_MOVEMENT,CLASS_ANTI_CAVALRY
ABILITY_COMANDANTE_AOE_MOVEMENT,CLASS_HEAVY_CHARIOT
ABILITY_COMANDANTE_AOE_MOVEMENT,CLASS_LIGHT_CHARIOT
ABILITY_COMANDANTE_AOE_MOVEMENT,CLASS_WARRIOR_MONK
ABILITY_COMANDANTE_AOE_STRENGTH,CLASS_RECON
ABILITY_COMANDANTE_AOE_STRENGTH,CLASS_MELEE
ABILITY_COMANDANTE_AOE_STRENGTH,CLASS_RANGED
ABILITY_COMANDANTE_AOE_STRENGTH,CLASS_SIEGE
ABILITY_COMANDANTE_AOE_STRENGTH,CLASS_HEAVY_CAVALRY
ABILITY_COMANDANTE_AOE_STRENGTH,CLASS_LIGHT_CAVALRY
ABILITY_COMANDANTE_AOE_STRENGTH,CLASS_RANGED_CAVALRY
ABILITY_COMANDANTE_AOE_STRENGTH,CLASS_ANTI_CAVALRY
ABILITY_COMANDANTE_AOE_STRENGTH,CLASS_HEAVY_CHARIOT
ABILITY_COMANDANTE_AOE_STRENGTH,CLASS_LIGHT_CHARIOT
ABILITY_COMANDANTE_AOE_STRENGTH,CLASS_WARRIOR_MONK
ABILITY_COMMANDANTE_CAVALRY_BUFF,CLASS_LIGHT_CAVALRY
ABILITY_COMMANDANTE_CAVALRY_BUFF,CLASS_HEAVY_CAVALRY
ABILITY_COMMANDANTE_CAVALRY_BUFF,CLASS_RANGED_CAVALRY
ABILITY_COMMANDANTE_MELEE_ANTICAV_BUFF,CLASS_MELEE
ABILITY_COMMANDANTE_MELEE_ANTICAV_BUFF,CLASS_ANTI_CAVALRY
ABILITY_COMMANDANTE_UNIT_STRENGTH_BUFF,CLASS_ALL_COMBAT_UNITS
ABILITY_COMMANDANTE_UNIT_STR_VS_DISTRICTS,CLASS_ALL_COMBAT_UNITS
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_RECON
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_MELEE
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_RANGED
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_SIEGE
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_HEAVY_CAVALRY
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_LIGHT_CAVALRY
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_RANGED_CAVALRY
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_ANTI_CAVALRY
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_HEAVY_CHARIOT
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_LIGHT_CHARIOT
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_NAVAL_MELEE
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_NAVAL_RANGED
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_NAVAL_RAIDER
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_AIRCRAFT
MODIFIER_PLAYER_DIPLOMACY_AGENDA_SIMON_BOLIVAR,DIPLOMACY_MODIFIER
RESOURCE_MAIZE,CLASS_FOOD
RESOURCE_MAIZE,CLASS_GOLD
RESOURCE_HONEY,CLASS_FOOD
RESOURCE_HONEY,CLASS_GOLD
UNIT_MAYAN_HULCHE,CLASS_MAYAN_HULCHE
UNIT_MAYAN_HULCHE,CLASS_RANGED
ABILITY_HULCHE,CLASS_MAYAN_HULCHE
UNIT_LAHORE_NIHANG,CLASS_MELEE
UNIT_LAHORE_NIHANG,CLASS_LAHORE_NIHANG
UNIT_LAHORE_NIHANG,CLASS_ALL_ERAS
ABILITY_NIHANG_BARRACKS_STRENGTH,CLASS_LAHORE_NIHANG
ABILITY_NIHANG_ARMORY_STRENGTH,CLASS_LAHORE_NIHANG
ABILITY_NIHANG_ACADEMY_STRENGTH,CLASS_LAHORE_NIHANG
UNIT_COMANDANTE_GENERAL,CLASS_LANDCIVILIAN
UNIT_COMANDANTE_GENERAL,CLASS_ALL_ERAS
UNIT_COLOMBIAN_LLANERO,CLASS_COLOMBIAN_LLANERO
UNIT_COLOMBIAN_LLANERO,CLASS_LIGHT_CAVALRY
ABILITY_LLANERO_ADJACENCY_STRENGTH,CLASS_COLOMBIAN_LLANERO
ABILITY_MUTAL_COMBAT_STRENGTH_NEAR_CAPITAL,CLASS_GIANT_DEATH_ROBOT
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_RECON
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_MELEE
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_RANGED
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_SIEGE
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_HEAVY_CAVALRY
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_LIGHT_CAVALRY
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_RANGED_CAVALRY
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_ANTI_CAVALRY
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_HEAVY_CHARIOT
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_LIGHT_CHARIOT
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_NAVAL_RANGED
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_NAVAL_RAIDER
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_NAVAL_MELEE
ABILITY_BYZANTIUM_COMBAT_UNITS,CLASS_WARRIOR_MONK
ABILITY_BYZANTIUM_RELIGIOUS_UNITS,CLASS_RELIGIOUS_ALL
ABILITY_AMBIORIX_NEIGHBOR_COMBAT_BONUS,CLASS_MELEE
ABILITY_AMBIORIX_NEIGHBOR_COMBAT_BONUS,CLASS_RANGED
ABILITY_AMBIORIX_NEIGHBOR_COMBAT_BONUS,CLASS_ANTI_CAVALRY
ABILITY_ENABLE_WALL_ATTACK_SAME_RELIGION,CLASS_LIGHT_CAVALRY
ABILITY_ENABLE_WALL_ATTACK_SAME_RELIGION,CLASS_HEAVY_CAVALRY
MODIFIER_PLAYER_DIPLOMACY_AGENDA_AMBIORIX_ARMY,DIPLOMACY_MODIFIER
UNIT_BYZANTINE_DROMON,CLASS_NAVAL_RANGED
UNIT_BYZANTINE_DROMON,CLASS_DROMON
ABILITY_DROMON,CLASS_DROMON
UNIT_BYZANTINE_TAGMA,CLASS_HEAVY_CAVALRY
UNIT_BYZANTINE_TAGMA,CLASS_TAGMA
ABILITY_TAGMA,CLASS_TAGMA
ABILITY_TAGMA_RELIGIOUS_COMBAT,CLASS_RELIGIOUS_ALL
ABILITY_TAGMA_NONRELIGIOUS_COMBAT,CLASS_ALL_COMBAT_UNITS
UNIT_GAUL_GAESATAE,CLASS_MELEE
UNIT_GAUL_GAESATAE,CLASS_GAESATAE
ABILITY_GAESATAE,CLASS_GAESATAE
