RequirementId,Name,Type,Value,Extra,SecondExtra
PLAYER_HAS_GOV_BUILDING_SPIES_REQUIREMENT,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_SPIES,,
PLAYER_HAS_GOV_BUILDING_MILITARY_REQUIREMENT,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_MILITARY,,
PLAYER_HAS_GOV_BUILDING_SCIENCE_REQUIREMENT,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_SCIENCE,,
PLAYER_HAS_GOV_BUILDING_CULTURE_REQUIREMENT,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_CULTURE,,
REQUIRES_CITY_HAS_ARENA,BuildingType,ARGTYPE_IDENTITY,BUILDING_ARENA,,
REQUIRES_PLAYER_HAS_POTTERY,TechnologyType,ARGTYPE_IDENTITY,TECH_POTTERY,,
OPPONENT_IS_IN_GOLDEN_AGE_REQUIREMENT,Type,ARGTYPE_IDENTITY,GOLDEN,,
CITY_IS_OCCUPIED_REQUIREMENT,OnlyOwnersCity,ARGTYPE_IDENTITY,0,,
REQUIRES_CITY_HAS_GARRISON_CORPS,MilitaryFormation,ARGTYPE_IDENTITY,CORPS_MILITARY_FORMATION,,
REQUIRES_CITY_HAS_GARRISON_ARMY,MilitaryFormation,ARGTYPE_IDENTITY,ARMY_MILITARY_FORMATION,,
REQUIRES_PLOT_ADJACENT_TO_MISSION,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_MISSION,,
PLAYER_HAS_GOVERNMENT_DISTRICT_REQUIREMENT,DistrictType,ARGTYPE_IDENTITY,DISTRICT_GOVERNMENT,,
REQUIRES_PLAYER_HAS_HIGH_DIPLO_VIS_OF_TARGET,Level,ARGTYPE_IDENTITY,3,,
REQUIRES_HIGH_ALLIANCE_LEVEL_WITH_EMERGENCY_PLAYER_DATA,Level,ARGTYPE_IDENTITY,2,,
REQUIRES_UNIT_IS_SPY,UnitType,ARGTYPE_IDENTITY,UNIT_SPY,,
REQUIRES_COMBAT_UNIT_VS_UNIT,CombatVersusType,ARGTYPE_IDENTITY,COMBAT_UNIT_VS_UNIT,,
REQUIRES_COMBAT_IS_CITY_STRIKE,CombatVersusType,ARGTYPE_IDENTITY,COMBAT_DISTRICT_VS_UNIT,,
REQUIRES_CITY_HAS_PALACE,BuildingType,ARGTYPE_IDENTITY,BUILDING_PALACE,,
REQUIRES_CITY_HAS_GOV_TALL,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_TALL,,
REQUIRES_CITY_HAS_GOV_WIDE,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_WIDE,,
REQUIRES_CITY_HAS_GOV_CONQUEST,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_CONQUEST,,
REQUIRES_CITY_HAS_GOV_CITYSTATES,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_CITYSTATES,,
REQUIRES_CITY_HAS_GOV_SPIES,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_SPIES,,
REQUIRES_CITY_HAS_GOV_FAITH,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_FAITH,,
REQUIRES_CITY_HAS_GOV_MILITARY,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_MILITARY,,
REQUIRES_CITY_HAS_GOV_CULTURE,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_CULTURE,,
REQUIRES_CITY_HAS_GOV_SCIENCE,BuildingType,ARGTYPE_IDENTITY,BUILDING_GOV_SCIENCE,,
REQUIRES_CITY_HAS_GOV_DISTRICT,DistrictType,ARGTYPE_IDENTITY,DISTRICT_GOVERNMENT,,
REQUIRES_CITY_HAS_1_SPECIALTY_DISTRICT,Amount,ARGTYPE_IDENTITY,1,,
REQUIRES_CITY_HAS_GOVERNOR_PROMOTION_MERCHANT_RENEWABLE_ENERGY,Established,ARGTYPE_IDENTITY,1,,
REQUIRES_CITY_HAS_GOVERNOR_PROMOTION_MERCHANT_RENEWABLE_ENERGY,GovernorPromotionType,ARGTYPE_IDENTITY,GOVERNOR_PROMOTION_MERCHANT_RENEWABLE_ENERGY,,
REQUIRES_CITY_HAS_SOLAR_FARM,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_SOLAR_FARM,,
REQUIRES_CITY_HAS_WIND_FARM,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_WIND_FARM,,
REQUIRES_CITY_HAS_OFFSHORE_WIND_FARM,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_OFFSHORE_WIND_FARM,,
REQUIRES_CITY_HAS_GEOTHERMAL_PLANT,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_GEOTHERMAL_PLANT,,
REQUIRES_CITY_HAS_GOVERNOR_PROMOTION_PARKS_RECREATION,GovernorPromotionType,ARGTYPE_IDENTITY,GOVERNOR_PROMOTION_PARKS_RECREATION,,
REQUIRES_CITY_HAS_GOVERNOR_PROMOTION_AQUACULTURE,GovernorPromotionType,ARGTYPE_IDENTITY,GOVERNOR_PROMOTION_AQUACULTURE,,
REQUIRES_DISTRICT_IS_DAM,DistrictType,ARGTYPE_IDENTITY,DISTRICT_DAM,,
REQUIRES_DISTRICT_IS_CANAL,DistrictType,ARGTYPE_IDENTITY,DISTRICT_CANAL,,
REQUIRES_DISTRICT_IS_NEIGHBORHOOD,DistrictType,ARGTYPE_IDENTITY,DISTRICT_NEIGHBORHOOD,,
REQUIRES_PLAYER_HAS_GLOBALIZATION,CivicType,ARGTYPE_IDENTITY,CIVIC_GLOBALIZATION,,
REQUIRES_PLAYER_HAS_CIVIL_SERVICE,CivicType,ARGTYPE_IDENTITY,CIVIC_CIVIL_SERVICE,,
REQUIRES_EMPEROR_OR_HIGHER_DIFFICULTY,Handicap,ARGTYPE_IDENTITY,DIFFICULTY_EMPEROR,,
REQUIRES_SHARED_EMERGENCY,HostileOnly,ARGTYPE_IDENTITY,1,,
UNIT_IS_MONGOLIAN_KESHIG_REQUIREMENT,Tag,ARGTYPE_IDENTITY,CLASS_MONGOLIAN_KESHIG,,
OPPONENT_IS_CAVALRY_REQUIREMENTS_MET,RequirementSetId,ARGTYPE_IDENTITY,OPPONENT_IS_CAVALRY_UNIT_REQUIREMENTS,,
OPPONENT_IS_LIGHT_CAVALRY_REQUIREMENT,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,,
OPPONENT_IS_RANGED_CAVALRY_REQUIREMENT,Tag,ARGTYPE_IDENTITY,CLASS_RANGED_CAVALRY,,
REQUIRES_CITY_HAS_BARRACKS,BuildingType,ARGTYPE_IDENTITY,BUILDING_BARRACKS,,
REQUIRES_CITY_HAS_STABLE,BuildingType,ARGTYPE_IDENTITY,BUILDING_STABLE,,
REQUIRES_CITY_HAS_ARMORY,BuildingType,ARGTYPE_IDENTITY,BUILDING_ARMORY,,
REQUIRES_CITY_HAS_WORKSHOP,BuildingType,ARGTYPE_IDENTITY,BUILDING_WORKSHOP,,
REQUIRES_CITY_HAS_FACTORY,BuildingType,ARGTYPE_IDENTITY,BUILDING_FACTORY,,
REQUIRES_CITY_HAS_MARKET,BuildingType,ARGTYPE_IDENTITY,BUILDING_MARKET,,
REQUIRES_CITY_HAS_LIBRARY,BuildingType,ARGTYPE_IDENTITY,BUILDING_LIBRARY,,
REQUIRES_CITY_HAS_AMPHITHEATER,BuildingType,ARGTYPE_IDENTITY,BUILDING_AMPHITHEATER,,
REQUIRES_PLAYER_IS_ALLY_LEVEL_1,Level,ARGTYPE_IDENTITY,1,,
REQUIRES_PLAYER_IS_ALLY_LEVEL_2,Level,ARGTYPE_IDENTITY,2,,
REQUIRES_PLAYER_IS_ALLY_LEVEL_3,Level,ARGTYPE_IDENTITY,3,,
REQUIRES_ERA_IS_ATOMIC,EraType,ARGTYPE_IDENTITY,ERA_ATOMIC,,
REQUIRES_ERA_IS_INFORMATION,EraType,ARGTYPE_IDENTITY,ERA_INFORMATION,,
REQUIRES_ERA_IS_FUTURE,EraType,ARGTYPE_IDENTITY,ERA_FUTURE,,
REQUIRES_UNIT_IS_MISSIONARY,UnitType,ARGTYPE_IDENTITY,UNIT_MISSIONARY,,
REQUIRES_UNIT_IS_APOSTLE,UnitType,ARGTYPE_IDENTITY,UNIT_APOSTLE,,
REQUIRES_UNIT_IS_RELIGIOUS,RequirementSetId,ARGTYPE_IDENTITY,UNIT_IS_RELIGIOUS,,
REQUIRES_CITY_HAS_2_TITLE_GOVERNOR,Established,ARGTYPE_IDENTITY,1,,
REQUIRES_CITY_HAS_2_TITLE_GOVERNOR,Amount,ARGTYPE_IDENTITY,2,,
REQUIRES_CITY_HAS_STOCK_EXCHANGE,BuildingType,ARGTYPE_IDENTITY,BUILDING_STOCK_EXCHANGE,,
REQUIRES_CITY_HAS_HIGH_POPULATION,Amount,ARGTYPE_IDENTITY,15,,
REQUIRES_CAMPUS_HAS_HIGH_ADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_CAMPUS,,
REQUIRES_CAMPUS_HAS_HIGH_ADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
REQUIRES_CAMPUS_HAS_HIGH_ADJACENCY,Amount,ARGTYPE_IDENTITY,4,,
REQUIRES_COMMERCIAL_HUB_HAS_HIGH_ADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_COMMERCIAL_HUB,,
REQUIRES_COMMERCIAL_HUB_HAS_HIGH_ADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
REQUIRES_COMMERCIAL_HUB_HAS_HIGH_ADJACENCY,Amount,ARGTYPE_IDENTITY,4,,
REQUIRES_HOLY_SITE_HAS_HIGH_ADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,,
REQUIRES_HOLY_SITE_HAS_HIGH_ADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
REQUIRES_HOLY_SITE_HAS_HIGH_ADJACENCY,Amount,ARGTYPE_IDENTITY,4,,
REQUIRES_THEATER_SQUARE_HAS_HIGH_ADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,,
REQUIRES_THEATER_SQUARE_HAS_HIGH_ADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
REQUIRES_THEATER_SQUARE_HAS_HIGH_ADJACENCY,Amount,ARGTYPE_IDENTITY,4,,
REQUIRES_UNIT_IS_NAVAL_RAIDER,UnitPromotionClass,ARGTYPE_IDENTITY,PROMOTION_CLASS_NAVAL_RAIDER,,
REQUIRES_CITY_WITH_ASSIGNED_GOVERNOR,Established,ARGTYPE_IDENTITY,0,,
NEAR_FRIENDLY_TERRITORY,MinRange,ARGTYPE_IDENTITY,0,,
NEAR_FRIENDLY_TERRITORY,MaxRange,ARGTYPE_IDENTITY,4,,
ADJACENT_FRIENDLY_DRONE_UNIT_REQUIREMENT,Tag,ARGTYPE_IDENTITY,CLASS_DRONE,,
REQUIRES_HAS_HIGH_DIPLOVP,MinimumDelta,ARGTYPE_IDENTITY,1,,
REQUIRES_HAS_HIGH_DIPLOVP,Ratio,ARGTYPE_IDENTITY,1.5,,
REQUIRES_HAS_LOW_DIPLOVP,MinimumDelta,ARGTYPE_IDENTITY,1,,
REQUIRES_HAS_LOW_DIPLOVP,Ratio,ARGTYPE_IDENTITY,-1.5,,
REQUIRES_HAS_HIGH_FAVOR,MinimumDelta,ARGTYPE_IDENTITY,10,,
REQUIRES_HAS_HIGH_FAVOR,Ratio,ARGTYPE_IDENTITY,1.3,,
REQUIRES_HAS_LOW_FAVOR,MinimumDelta,ARGTYPE_IDENTITY,10,,
REQUIRES_HAS_LOW_FAVOR,Ratio,ARGTYPE_IDENTITY,-1.3,,
REQUIRES_HAS_HIGH_TOURISM,MinimumDelta,ARGTYPE_IDENTITY,100,,
REQUIRES_HAS_HIGH_TOURISM,Ratio,ARGTYPE_IDENTITY,1.3,,
REQUIRES_HAS_LOW_TOURISM,MinimumDelta,ARGTYPE_IDENTITY,100,,
REQUIRES_HAS_LOW_TOURISM,Ratio,ARGTYPE_IDENTITY,-1.3,,
REQUIRES_HAS_HIGH_PILLAGE,MinimumDelta,ARGTYPE_IDENTITY,5,,
REQUIRES_HAS_HIGH_PILLAGE,Ratio,ARGTYPE_IDENTITY,1.3,,
REQUIRES_HAS_LOW_PILLAGE,MinimumDelta,ARGTYPE_IDENTITY,5,,
REQUIRES_HAS_LOW_PILLAGE,Ratio,ARGTYPE_IDENTITY,-1.3,,
REQUIRES_PLOT_HAS_GEOTHERMAL_FIISSURE,FeatureType,ARGTYPE_IDENTITY,FEATURE_GEOTHERMAL_FISSURE,,
REQUIRES_PLOT_HAS_VOLCANIC_SOIL,FeatureType,ARGTYPE_IDENTITY,FEATURE_VOLCANIC_SOIL,,
REQUIRES_PLAYER_HAS_AT_LEAST_ONE_CITY,Amount,ARGTYPE_IDENTITY,1,,
REQUIRES_PLOT_BREATHTAKING_APPEAL,MinimumAppeal,ARGTYPE_IDENTITY,4,,
REQUIRES_PLOT_HAS_IMPROVED_STRATEGIC,ResourceClassType,ARGTYPE_IDENTITY,RESOURCECLASS_STRATEGIC,,
REQUIRES_WORK_ETHIC_DISTRICT_IS_HOLY_SITE,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HOLY_SITE,,
REQUIRES_CITY_HAS_CATHEDRAL,BuildingType,ARGTYPE_IDENTITY,BUILDING_CATHEDRAL,,
REQUIRES_CITY_HAS_DAR_E_MEHR,BuildingType,ARGTYPE_IDENTITY,BUILDING_DAR_E_MEHR,,
REQUIRES_CITY_HAS_GURDWARA,BuildingType,ARGTYPE_IDENTITY,BUILDING_GURDWARA,,
REQUIRES_CITY_HAS_MEETING_HOUSE,BuildingType,ARGTYPE_IDENTITY,BUILDING_MEETING_HOUSE,,
REQUIRES_CITY_HAS_MOSQUE,BuildingType,ARGTYPE_IDENTITY,BUILDING_MOSQUE,,
REQUIRES_CITY_HAS_PAGODA,BuildingType,ARGTYPE_IDENTITY,BUILDING_PAGODA,,
REQUIRES_CITY_HAS_STUPA,BuildingType,ARGTYPE_IDENTITY,BUILDING_STUPA,,
REQUIRES_CITY_HAS_SYNAGOGUE,BuildingType,ARGTYPE_IDENTITY,BUILDING_SYNAGOGUE,,
REQUIRES_CITY_HAS_WAT,BuildingType,ARGTYPE_IDENTITY,BUILDING_WAT,,
PLAYER_HAS_QUEENS_BIBLIOTHEQUE_REQUIREMENT,BuildingType,ARGTYPE_IDENTITY,BUILDING_QUEENS_BIBLIOTHEQUE,,
CITY_HAS_1_OR_MORE_GEOTHERMALFISSURE_REQUIREMENT,FeatureType,ARGTYPE_IDENTITY,FEATURE_GEOTHERMAL_FISSURE,,
CITY_HAS_1_OR_MORE_GEOTHERMALFISSURE_REQUIREMENT,Amount,ARGTYPE_IDENTITY,1,,
REQUIRES_PLOT_HAS_MAORI_PA,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_MAORI_PA,,
REQUIRES_PLAYER_HAS_MERCANTILISM,CivicType,ARGTYPE_IDENTITY,CIVIC_MERCANTILISM,,
REQUIRES_PLAYER_HAS_CONSERVATION,CivicType,ARGTYPE_IDENTITY,CIVIC_CONSERVATION,,
REQUIREMENT_UNIT_IS_MILITARY_ENGINEER,UnitType,ARGTYPE_IDENTITY,UNIT_MILITARY_ENGINEER,,
REQUIRES_ERA_ATLEASTEXPANSION_INDUSTRIAL,EraType,ARGTYPE_IDENTITY,ERA_INDUSTRIAL,,
PLOT_ADJACENT_TO_GEOTHERMAL_FISSURE_REQUIREMENT,FeatureType,ARGTYPE_IDENTITY,FEATURE_GEOTHERMAL_FISSURE,,
REQUIRES_DISTRICT_IS_BATH,DistrictType,ARGTYPE_IDENTITY,DISTRICT_BATH,,
REQUIRES_PLOT_UNIT_CITY_HAS_COTHON_SAME_OWNER,DistrictType,ARGTYPE_IDENTITY,DISTRICT_COTHON,,
REQUIRES_PLAYER_HAS_NOBEL_PRIZE_TRAIT,TraitType,ARGTYPE_IDENTITY,TRAIT_CIVILIZATION_NOBEL_PRIZE,,
REQUIRES_GAME_ERA_AFTER_INFORMATION,EraType,ARGTYPE_IDENTITY,ERA_FUTURE,,
REQUIRES_GAME_ERA_AFTER_ATOMIC,EraType,ARGTYPE_IDENTITY,ERA_INFORMATION,,
REQUIRES_GAME_ERA_AFTER_MODERN,EraType,ARGTYPE_IDENTITY,ERA_ATOMIC,,
REQUIRES_GAME_ERA_AFTER_INDUSTRIAL,EraType,ARGTYPE_IDENTITY,ERA_MODERN,,
REQUIRES_GAME_ERA_AFTER_RENAISSANCE,EraType,ARGTYPE_IDENTITY,ERA_INDUSTRIAL,,
REQUIRES_GAME_HAS_NOBEL_PRIZE_TRAIT,TraitType,ARGTYPE_IDENTITY,TRAIT_CIVILIZATION_NOBEL_PRIZE,,
REQUIRES_GAME_ERA_BEFORE_ATOMIC,EraType,ARGTYPE_IDENTITY,ERA_MODERN,,
REQUIRES_CITY_HAS_UNIVERSITY,BuildingType,ARGTYPE_IDENTITY,BUILDING_UNIVERSITY,,
REQUIRES_CITY_HAS_RESEARCH_LAB,BuildingType,ARGTYPE_IDENTITY,BUILDING_RESEARCH_LAB,,
REQUIRES_CITY_HAS_AQUATIC_CENTER,BuildingType,ARGTYPE_IDENTITY,BUILDING_AQUATICS_CENTER,,
REQUIRES_DISTRICT_IS_WATER_ENTERTAINMENT_COMPLEX,DistrictType,ARGTYPE_IDENTITY,DISTRICT_WATER_ENTERTAINMENT_COMPLEX,,
REQUIRES_PLAYER_COMPLETED_EXOPLANET_EXPEDITION,ProjectType,ARGTYPE_IDENTITY,PROJECT_LAUNCH_EXOPLANET_EXPEDITION,,
REQUIRES_PLAYER_COMPLETED_EXOPLANET_EXPEDITION,MinimumCompletions,ARGTYPE_IDENTITY,1,,
MAP_CONTAINS_IKKIL,FeatureType,ARGTYPE_IDENTITY,FEATURE_IKKIL,,
MAP_CONTAINS_PAMUKKALE,FeatureType,ARGTYPE_IDENTITY,FEATURE_PAMUKKALE,,
REQUIRES_PLOT_ADJACENT_TO_ENTERTAINMENT_COMPLEX,DistrictType,ARGTYPE_IDENTITY,DISTRICT_ENTERTAINMENT_COMPLEX,,
REQUIRES_PAMUKKALE_IN_CITY,FeatureType,ARGTYPE_IDENTITY,FEATURE_PAMUKKALE,,
10_PLOTS_AWAY_MAX_UNIT_REQUIREMENT,MinDistance,ARGTYPE_IDENTITY,0,,
10_PLOTS_AWAY_MAX_UNIT_REQUIREMENT,MaxDistance,ARGTYPE_IDENTITY,10,,
PLOT_ADJACENT_TO_VOLCANIC_SOIL_REQUIREMENT,FeatureType,ARGTYPE_IDENTITY,FEATURE_VOLCANIC_SOIL,,
PLOT_VOLCANIC_SOIL_REQUIREMENT,FeatureType,ARGTYPE_IDENTITY,FEATURE_VOLCANIC_SOIL,,
REQUIRES_PLAYER_HAS_CIVIL_SERVICE_XP2,CivicType,ARGTYPE_IDENTITY,CIVIC_CIVIL_SERVICE,,
REQUIRES_PLOT_DESERT,TerrainType,ARGTYPE_IDENTITY,TERRAIN_DESERT_HILLS,,
REQUIRES_PLAYER_HAS_MASS_PRODUCTION_XP2,TechnologyType,ARGTYPE_IDENTITY,TECH_MASS_PRODUCTION,,
REQUIRES_PLOT_IS_ADJACENT_TO_STADIUM,BuildingType,ARGTYPE_IDENTITY,BUILDING_STADIUM,,
REQUIRES_NOT_ADJACENT_TO_AQUEDUCT,DistrictType,ARGTYPE_IDENTITY,DISTRICT_AQUEDUCT,,
REQUIRES_NOT_ADJACENT_TO_AQUEDUCT,MustBeFunctioning,ARGTYPE_IDENTITY,0,,
REQUIRES_PLAYER_DOES_NOT_HAVE_NATURAL_HISTORY,CivicType,ARGTYPE_IDENTITY,CIVIC_NATURAL_HISTORY,,
REQUIRES_PLAYER_HAS_CULTURAL_HERITAGE,CivicType,ARGTYPE_IDENTITY,CIVIC_CULTURAL_HERITAGE,,
REQUIRES_PLAYER_HAS_NATURAL_HISTORY,CivicType,ARGTYPE_IDENTITY,CIVIC_NATURAL_HISTORY,,
REQUIRES_PLAYER_HAS_COLONIALISM,CivicType,ARGTYPE_IDENTITY,CIVIC_COLONIALISM,,
REQUIRES_PLOT_HAS_FLOODPLAINS_TAG,Tag,ARGTYPE_IDENTITY,CLASS_FLOODPLAINS,,
REQUIRES_CITY_HAS_TIER_1_GOV_BUILDING,GovernmentBuildingTier,ARGTYPE_IDENTITY,Tier1,,
REQUIRES_CITY_HAS_TIER_2_GOV_BUILDING,GovernmentBuildingTier,ARGTYPE_IDENTITY,Tier2,,
REQUIRES_CITY_HAS_TIER_3_GOV_BUILDING,GovernmentBuildingTier,ARGTYPE_IDENTITY,Tier3,,
REQUIRES_PLAYER_HAS_AT_LEAST_NO_CITY,Amount,ARGTYPE_IDENTITY,1,,
REQUIRES_PLAYER_HAS_ONLY_ONE_CITY,Amount,ARGTYPE_IDENTITY,2,,
REQUIRES_PLAYER_HAS_CIVIL_ENGINEERING_CIVIC,CivicType,ARGTYPE_IDENTITY,CIVIC_CIVIL_ENGINEERING,,
REQUIRES_CITY_HAS_SHIPYARD,BuildingType,ARGTYPE_IDENTITY,BUILDING_SHIPYARD,,
REQUIRES_PLAYER_HAS_NO_IMPROVED_ALUMINUM,ResourceType,ARGTYPE_IDENTITY,RESOURCE_ALUMINUM,,
REQUIRES_PLAYER_HAS_NO_IMPROVED_COAL,ResourceType,ARGTYPE_IDENTITY,RESOURCE_COAL,,
REQUIRES_PLAYER_HAS_NO_IMPROVED_HORSES,ResourceType,ARGTYPE_IDENTITY,RESOURCE_HORSES,,
REQUIRES_PLAYER_HAS_NO_IMPROVED_IRON,ResourceType,ARGTYPE_IDENTITY,RESOURCE_IRON,,
REQUIRES_PLAYER_HAS_NO_IMPROVED_NITER,ResourceType,ARGTYPE_IDENTITY,RESOURCE_NITER,,
REQUIRES_PLAYER_HAS_NO_IMPROVED_OIL,ResourceType,ARGTYPE_IDENTITY,RESOURCE_OIL,,
REQUIRES_PLAYER_HAS_NO_IMPROVED_URANIUM,ResourceType,ARGTYPE_IDENTITY,RESOURCE_URANIUM,,
REQUIRES_PLOT_HAS_SNOW,TerrainType,ARGTYPE_IDENTITY,TERRAIN_SNOW,,
REQUIRES_PLOT_HAS_LUMBER_MILL,ImprovementType,ARGTYPE_IDENTITY,IMPROVEMENT_LUMBER_MILL,,
REQUIRES_DISTRICT_IS_WATER_PARK,DistrictType,ARGTYPE_IDENTITY,DISTRICT_WATER_ENTERTAINMENT_COMPLEX,,
REQUIRES_PLAYER_HAS_TECH_GUNPOWDER,TechnologyType,ARGTYPE_IDENTITY,TECH_GUNPOWDER,,
REQUIRES_CITY_HAS_SPACEPORT,DistrictType,ARGTYPE_IDENTITY,DISTRICT_SPACEPORT,,
REQUIREMENT_UNIT_IS_ROCK_BAND,UnitType,ARGTYPE_IDENTITY,UNIT_ROCK_BAND,,
REQUIRES_CITY_HAS_MUSEUM_ART,BuildingType,ARGTYPE_IDENTITY,BUILDING_MUSEUM_ART,,
REQUIRES_CITY_HAS_BROADCAST_CENTER,BuildingType,ARGTYPE_IDENTITY,BUILDING_BROADCAST_CENTER,,
REQUIRES_CITY_HAS_BANK,BuildingType,ARGTYPE_IDENTITY,BUILDING_BANK,,
REQUIRES_CITY_HAS_POWER_PLANT,BuildingType,ARGTYPE_IDENTITY,BUILDING_POWER_PLANT,,
REQUIRES_CITY_HAS_COAL_POWER_PLANT,BuildingType,ARGTYPE_IDENTITY,BUILDING_COAL_POWER_PLANT,,
REQUIRES_CITY_HAS_FOSSIL_FUEL_POWER_PLANT,BuildingType,ARGTYPE_IDENTITY,BUILDING_FOSSIL_FUEL_POWER_PLANT,,
REQUIREMENT_UNIT_IS_GREAT_GENERAL,UnitType,ARGTYPE_IDENTITY,UNIT_GREAT_GENERAL,,
REQUIRES_UNIT_GIANT_DEATH_ROBOT,Tag,ARGTYPE_IDENTITY,CLASS_GIANT_DEATH_ROBOT,,
REQUIRES_UNIT_IS_ADJACENT_RELIGIOUS_ALL_XP2,Tag,ARGTYPE_IDENTITY,CLASS_RELIGIOUS_ALL,,
REQUIRES_UNIT_IS_ADJACENT_GURU_XP2,Tag,ARGTYPE_IDENTITY,CLASS_GURU,,
TRADER_IS_WITHIN_FOUR_REQUIREMENT,MinDistance,ARGTYPE_IDENTITY,0,,
TRADER_IS_WITHIN_FOUR_REQUIREMENT,MaxDistance,ARGTYPE_IDENTITY,4,,
TRADER_IS_WITHIN_FOUR_REQUIREMENT,Tag,ARGTYPE_IDENTITY,CLASS_TRADER,,
UNIT_OWNER_PARK_REQUIREMENT,SameOwner,ARGTYPE_IDENTITY,1,,
UNIT_OWNER_PARK_REQUIREMENT,MinDistance,ARGTYPE_IDENTITY,0,,
UNIT_OWNER_PARK_REQUIREMENT,MaxDistance,ARGTYPE_IDENTITY,2,,
UNIT_PARK_REQUIREMENT,SameOwner,ARGTYPE_IDENTITY,0,,
UNIT_PARK_REQUIREMENT,MinDistance,ARGTYPE_IDENTITY,0,,
UNIT_PARK_REQUIREMENT,MaxDistance,ARGTYPE_IDENTITY,2,,
IS_FRIENDLY_TERRITORY_REQUIREMENT,MinRange,ARGTYPE_IDENTITY,0,,
IS_FRIENDLY_TERRITORY_REQUIREMENT,MaxRange,ARGTYPE_IDENTITY,0,,
OPPONENT_INFO_FUTURE_ERA,MinimumEraType,ARGTYPE_IDENTITY,ERA_INFORMATION,,
EXOPLANET_TECHNOLOGY_VICTORY_PER_TEAM_REQUIREMENTS_MET,CollectionType,ARGTYPE_IDENTITY,COLLECTION_TEAM_PLAYERS,,
EXOPLANET_TECHNOLOGY_VICTORY_PER_TEAM_REQUIREMENTS_MET,RequirementSetId,ARGTYPE_IDENTITY,EXOPLANET_TECHNOLOGY_VICTORY_PER_TEAM_REQUIREMENTS,,
TECHNOLOGY_VICTORY_MARS_BASE,ProjectType,ARGTYPE_IDENTITY,PROJECT_LAUNCH_MARS_BASE,,
TECHNOLOGY_VICTORY_EXOPLANET_EXPEDITION,ProjectType,ARGTYPE_IDENTITY,PROJECT_LAUNCH_EXOPLANET_EXPEDITION,,
REQUIRES_HAS_LOW_MOUNTAIN_CITIES,MinimumCities,ARGTYPE_IDENTITY,3,,
REQUIRES_HAS_LOW_MOUNTAIN_CITIES,Percentage,ARGTYPE_IDENTITY,35,,
REQUIRES_HAS_LOW_MOUNTAIN_CITIES,BelowPercentage,ARGTYPE_IDENTITY,1,,
REQUIRES_HAS_LOW_MOUNTAIN_CITIES,DistanceToMountain,ARGTYPE_IDENTITY,2,,
REQUIRES_HAS_HIGH_MOUNTAIN_CITIES,MinimumCities,ARGTYPE_IDENTITY,3,,
REQUIRES_HAS_HIGH_MOUNTAIN_CITIES,Percentage,ARGTYPE_IDENTITY,65,,
REQUIRES_HAS_HIGH_MOUNTAIN_CITIES,BelowPercentage,ARGTYPE_IDENTITY,0,,
REQUIRES_HAS_HIGH_MOUNTAIN_CITIES,DistanceToMountain,ARGTYPE_IDENTITY,2,,
REQUIRES_HAS_LOW_COASTAL_CITIES,MinimumCities,ARGTYPE_IDENTITY,3,,
REQUIRES_HAS_LOW_COASTAL_CITIES,Percentage,ARGTYPE_IDENTITY,40,,
REQUIRES_HAS_LOW_COASTAL_CITIES,BelowPercentage,ARGTYPE_IDENTITY,1,,
REQUIRES_HAS_HIGH_COASTAL_CITIES,MinimumCities,ARGTYPE_IDENTITY,3,,
REQUIRES_HAS_HIGH_COASTAL_CITIES,Percentage,ARGTYPE_IDENTITY,70,,
REQUIRES_HAS_HIGH_COASTAL_CITIES,BelowPercentage,ARGTYPE_IDENTITY,0,,
