RequirementId,RequirementType,Likeliness,Impact,Inverse,Reverse,Persistent,ProgressWeight,Triggered
PLOT_ADJACENT_TO_GIANTS_CAUSEWAY_REQUIREMENT,REQUIREMENT_PLOT_ADJACENT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_ADJACENT_TO_PYRAMID,REQUIREMENT_PLOT_ADJACENT_IMPROVEMENT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_LEADS_DISTRICTS,REQUIREMENT_PLAYER_DISTRICT_THRESHOLD,0,0,0,0,0,1,0
REQUIRES_LAGS_DISTRICTS,REQUIREMENT_PLAYER_DISTRICT_THRESHOLD,0,0,0,0,0,1,0
UNIT_ADJACENT_TO_GREAT_GENERAL,REQUIREMENT_PLOT_ADJACENT_FRIENDLY_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_NEW_WONDER,REQUIREMENT_PLAYER_BUILT_NEW_WONDER,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_APADANA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_WONDER,REQUIREMENT_CITY_HAS_ANY_WONDER,0,0,0,0,0,1,0
REQUIREMENT_UNIT_IS_ADMIRAL,REQUIREMENT_GREAT_PERSON_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIREMENT_UNIT_IS_ENGINEER,REQUIREMENT_GREAT_PERSON_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_POLITICAL_PHILOSOPHY,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIREMENT_UNIT_IS_HETAIROI,REQUIREMENT_UNIT_TAG_MATCHES,0,0,0,0,0,1,0
PLOT_IS_NOT_LAKE_REQUIREMENTS,REQUIREMENT_PLOT_IS_LAKE,0,0,1,0,0,1,0
PLOT_IS_COASTAL_LAND,REQUIREMENT_PLOT_IS_COASTAL_LAND,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_TSIKHE,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_PLOT_ADJACENT_TO_SEOWON,REQUIREMENT_PLOT_ADJACENT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_ERA_ATLEASTEXPANSION_ATOMIC,REQUIREMENT_GAME_ERA_ATLEAST_EXPANSION,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_EYE_SAHARA,REQUIREMENT_PLOT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
PLAYER_HAS_ZHANGYE_DANXIA,REQUIREMENT_PLAYER_HAS_FEATURE,0,0,0,0,0,1,0
MAP_CONTAINS_MATTERHORN,REQUIREMENT_MAP_HAS_FEATURE,0,0,0,0,0,1,0
MATTERHORN_REQUIRES_ADJACENT_UNIT,REQUIREMENT_PLOT_ADJACENT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_AT_WAR_WITH_NEIGHBORS,REQUIREMENT_PLAYER_AT_WAR_WITH_NEIGHBOR,0,0,0,0,0,1,0
REQUIRES_NOT_AT_WAR_WITH_NEIGHBORS,REQUIREMENT_PLAYER_AT_WAR_WITH_NEIGHBOR,0,0,1,0,0,1,0
REQUIRES_HAS_HIGH_WALLS,REQUIREMENT_PLAYER_AVERAGE_WALL_LEVEL_THRESHOLD,0,0,0,0,0,1,0
REQUIRES_HAS_LOW_WALLS,REQUIREMENT_PLAYER_AVERAGE_WALL_LEVEL_THRESHOLD,0,0,0,0,0,1,0
REQUIRES_HAS_MANY_ALLIANCES,REQUIREMENT_PLAYER_HAS_MANY_ALLIANCES,0,0,0,0,0,1,0
REQUIRES_HAS_FEW_ALLIANCES,REQUIREMENT_PLAYER_HAS_MANY_ALLIANCES,0,0,0,0,0,1,0
REQUIRES_SAME_SEX,REQUIREMENT_PLAYER_IS_SAME_SEX,0,0,0,0,0,1,0
REQUIRES_OPPOSITE_SEX,REQUIREMENT_PLAYER_IS_SAME_SEX,0,0,1,0,0,1,0
REQUIRES_SHARING_INFO,REQUIREMENT_PLAYER_IS_SHARING_INFO,0,0,0,0,0,1,0
REQUIRES_NOT_SHARING_INFO,REQUIREMENT_PLAYER_IS_SHARING_INFO,0,0,0,0,0,1,0
REQUIRES_RELIGIOUS_ENEMY_NOT_ALLIED_RELIGION,REQUIREMENT_COMBAT_ENEMY_NOT_ALLIANCE_RELIGION,0,0,0,0,0,1,0
REQUIRES_ALLIANCE_CITY_HAS_TRADE_ROUTE_WITH_ALLY,REQUIREMENT_ALLIANCE_CITY_HAS_TRADE_ROUTE_WITH_ALLY,0,0,0,0,0,1,0
REQUIRES_ALLIES_AT_WAR_WITH_TARGET,REQUIREMENT_ALLIANCE_AT_WAR_WITH_COMBAT_TARGET,0,0,0,0,0,1,0
REQUIRES_ALLY_IS_AT_WAR,REQUIREMENT_CITY_OWNER_ALLY_AT_WAR,0,0,0,0,0,1,0
REQUIRES_PLAYER_IS_AT_WAR,REQUIREMENT_PLAYER_IS_AT_WAR,0,0,0,0,0,1,0
REQUIRES_TRADE_ROUTE_BETWEEN_ALLIES,REQUIREMENT_TRADE_ROUTE_BETWEEN_ALLIANCE_PARTNERS,0,0,0,0,0,1,0
REQUIRES_NO_MARKET,REQUIREMENT_CITY_HAS_BUILDING,0,0,1,0,0,1,0
REQUIRES_FULL_LOYALTY,REQUIREMENT_CITY_HAS_FULL_LOYALTY,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_5_SNOW,REQUIREMENT_CITY_HAS_X_TERRAIN_TYPE,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_ARTEMIS_WITHIN_4,REQUIREMENT_PLOT_ADJACENT_BUILDING_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_LIBERTY_WITHIN_6,REQUIREMENT_PLOT_ADJACENT_BUILDING_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_COLOSSEUM_WITHIN_6,REQUIREMENT_PLOT_ADJACENT_BUILDING_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_SCIENTIFIC_1_LEADER,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_RELIGIOUS_1_LEADER,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_TRADE_1_LEADER,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_CULTURAL_1_LEADER,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_MILITARISTIC_1_LEADER,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_INDUSTRIAL_1_LEADER,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_SCIENTIFIC_2_LEADERS,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_RELIGIOUS_2_LEADERS,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_TRADE_2_LEADERS,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_CULTURAL_2_LEADERS,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_MILITARISTIC_2_LEADERS,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_SUZERAIN_INDUSTRIAL_2_LEADERS,REQUIREMENT_PLAYER_IS_SUZERAIN_X_TYPE,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_LEVIED,REQUIREMENT_UNIT_IS_LEVIED,0,0,0,0,0,1,0
REQUIRES_NOT_CITY_HAS_GOV,REQUIREMENT_CITY_HAS_GOVERNOR,0,0,1,0,0,1,0
REQUIRES_UNIT_NOT_BARBARIAN,REQUIREMENT_UNIT_IS_BARBARIAN,0,0,1,0,0,1,0
REQUIRES_ENEMY_GOT_MURDERATED,REQUIREMENT_OPPONENT_WAS_KILLED,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_REEF,REQUIREMENT_PLOT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
AQUATICS_CENTER_REQUIREMENTS_MET_REQUIREMENT,REQUIREMENT_REQUIREMENTSET_IS_MET,0,0,0,0,0,1,0
REQUIRES_POPULATION_10,REQUIREMENT_CITY_HAS_X_POPULATION,0,0,0,0,0,1,0
REQUIRES_POPULATION_20,REQUIREMENT_CITY_HAS_X_POPULATION,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_ST_BASILS,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
PLAYER_HAS_GOV_BUILDING_TALL_REQUIREMENT,REQUIREMENT_PLAYER_HAS_BUILDING,0,0,0,0,0,1,0
PLAYER_HAS_GOV_BUILDING_WIDE_REQUIREMENT,REQUIREMENT_PLAYER_HAS_BUILDING,0,0,0,0,0,1,0
PLAYER_HAS_GOV_BUILDING_CONQUEST_REQUIREMENT,REQUIREMENT_PLAYER_HAS_BUILDING,0,0,0,0,0,1,0
PLAYER_HAS_GOV_BUILDING_CITYSTATES_REQUIREMENT,REQUIREMENT_PLAYER_HAS_BUILDING,0,0,0,0,0,1,0
PLAYER_HAS_GOV_BUILDING_FAITH_REQUIREMENT,REQUIREMENT_PLAYER_HAS_BUILDING,0,0,0,0,0,1,0
PLAYER_HAS_GOV_BUILDING_SPIES_REQUIREMENT,REQUIREMENT_PLAYER_HAS_BUILDING,0,0,0,0,0,1,0
PLAYER_HAS_GOV_BUILDING_MILITARY_REQUIREMENT,REQUIREMENT_PLAYER_HAS_BUILDING,0,0,0,0,0,1,0
PLAYER_HAS_GOV_BUILDING_SCIENCE_REQUIREMENT,REQUIREMENT_PLAYER_HAS_BUILDING,0,0,0,0,0,1,0
PLAYER_HAS_GOV_BUILDING_CULTURE_REQUIREMENT,REQUIREMENT_PLAYER_HAS_BUILDING,0,0,0,0,0,1,0
UNIT_IS_LEVIED_REQUIREMENT,REQUIREMENT_UNIT_IS_LEVIED,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_ARENA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_POTTERY,REQUIREMENT_PLAYER_HAS_TECHNOLOGY,0,0,0,0,0,1,0
OPPONENT_IS_IN_GOLDEN_AGE_REQUIREMENT,REQUIREMENT_OPPONENT_ERA_AGE_MATCHES,0,0,0,0,0,1,0
OPPONENT_IS_FREE_CITY_REQUIREMENT,REQUIREMENT_OPPONENT_IS_FREE_CITY,0,0,0,0,0,1,0
CITY_IS_OCCUPIED_REQUIREMENT,REQUIREMENT_CITY_OCCUPIED,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GARRISON_CORPS,REQUIREMENT_CITY_HAS_GARRISON_UNIT,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GARRISON_ARMY,REQUIREMENT_CITY_HAS_GARRISON_UNIT,0,0,0,0,0,1,0
REQUIRES_PLOT_ADJACENT_TO_MISSION,REQUIREMENT_PLOT_ADJACENT_IMPROVEMENT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_CITY_WAS_FOUNDED,REQUIREMENT_CITY_IS_ORIGINAL_OWNER,0,0,0,0,0,1,0
REQUIRES_CITY_WAS_NOT_FOUNDED,REQUIREMENT_CITY_IS_ORIGINAL_OWNER,0,0,1,0,0,1,0
PLAYER_HAS_GOVERNMENT_DISTRICT_REQUIREMENT,REQUIREMENT_PLAYER_HAS_DISTRICT,0,0,0,0,0,1,0
REQUIRES_NOTHING,REQUIREMENT_ALWAYS_MET,0,0,0,0,0,1,0
REQUIRES_EMERGENCY_TARGET_IS_WINNING,REQUIREMENT_PLAYER_IS_WINNING_ANY_VICTORY,0,0,0,0,0,1,0
REQUIRES_PLAYER_IS_EMERGENCY_TARGET,REQUIREMENT_PLAYER_IS_EMERGENCY_TARGET,0,0,0,0,0,1,0
REQUIRES_PLAYER_IS_EMERGENCY_MEMBER,REQUIREMENT_PLAYER_IS_EMERGENCY_TARGET,0,0,1,0,0,1,0
REQUIRES_PLAYER_IS_EMERGENCY_MEMBER_WITH_SCORE,REQUIREMENT_PLAYER_IS_EMERGENCY_MEMBER_WITH_SCORE,0,0,0,0,0,1,0
REQUIRES_UNIT_IN_EMERGENCY_TARGET_TERRITORY,REQUIREMENT_UNIT_IN_EMERGENCY_TARGET_TERRITORY,0,0,0,0,0,1,0
REQUIRES_COMBAT_UNIT_VS_UNIT,REQUIREMENT_COMBAT_VERSUS_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_COMBAT_IS_CITY_STRIKE,REQUIREMENT_COMBAT_VERSUS_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_SPY,REQUIREMENT_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLAYER_IS_NOT_EMERGENCY_TARGET_DECLARED_FRIEND,REQUIREMENT_DECLARED_FRIEND,0,0,1,0,0,1,0
REQUIRES_PLAYER_HAS_FOUNDED_A_RELIGION,REQUIREMENT_PLAYER_FOUNDED_NO_RELIGION,0,0,1,0,0,1,0
REQUIRES_TRADE_ROUTE_BETWEEN_EMERGENCY_MEMBERS,REQUIREMENT_TRADE_ROUTE_BETWEEN_EMERGENCY_MEMBERS,0,0,0,0,0,1,0
REQUIRES_TRADE_ROUTE_BETWEEN_EMERGENCY_MEMBER_AND_TARGET,REQUIREMENT_TRADE_ROUTE_BETWEEN_EMERGENCY_MEMBER_AND_TARGET,0,0,0,0,0,1,0
REQUIRES_ATTACKER_IS_EMERGENCY_TARGET,REQUIREMENT_COMBAT_ATTACKER_IS_PLAYER,0,0,0,0,0,1,0
REQUIRES_DEFENDER_IS_EMERGENCY_TARGET,REQUIREMENT_COMBAT_DEFENDER_IS_PLAYER,0,0,0,0,0,1,0
REQUIRES_ATTACKER_IS_EMERGENCY_MEMBER,REQUIREMENT_COMBAT_ATTACKER_IS_EMERGENCY_MEMBER,0,0,0,0,0,1,0
REQUIRES_DEFENDER_IS_EMERGENCY_MEMBER,REQUIREMENT_COMBAT_DEFENDER_IS_EMERGENCY_MEMBER,0,0,0,0,0,1,0
REQUIRES_ATTACKER_IS_EMERGENCY_MEMBER_WITH_SCORE,REQUIREMENT_COMBAT_ATTACKER_IS_EMERGENCY_MEMBER_WITH_SCORE,0,0,0,0,0,1,0
REQUIRES_DEFENDER_IS_EMERGENCY_MEMBER_WITH_SCORE,REQUIREMENT_COMBAT_DEFENDER_IS_EMERGENCY_MEMBER_WITH_SCORE,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_ENVOYS_AT_EMERGENCY_CITY_STATE,REQUIREMENT_PLAYER_HAS_ENVOY_WITH_EMERGENCY_DATA_PLAYER,0,0,0,0,0,1,0
REQUIRES_TRADE_ROUTE_TO_CITY_STATE,REQUIREMENT_TRADE_ROUTE_DESTINATION_IS_CITY_STATE,0,0,0,0,0,1,0
REQUIRES_HIGH_ALLIANCE_LEVEL_WITH_EMERGENCY_PLAYER_DATA,REQUIREMENT_PLAYER_IS_AT_LEAST_ALLIANCE_LEVEL_WITH_EMERGENCY_PLAYER,0,0,0,0,0,1,0
REQUIRES_EMERGENCY_TARGET_IS_ON_CONTINENT,REQUIREMENT_PLAYER_HAS_CITY_ON_EMERGENCY_PLOT_CONTINENT,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_HIGH_DIPLO_VIS_OF_TARGET,REQUIREMENT_PLAYER_HAS_AT_LEAST_DIPLO_VIS_LEVEL,0,0,0,0,0,1,0
REQUIRES_PLAYER_AT_WAR_WITH_EMERGENCY_MEMBER,REQUIREMENT_PLAYER_AT_WAR_WITH_EMERGENCY_MEMBER,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOV_DISTRICT,REQUIREMENT_CITY_HAS_DISTRICT,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_1_SPECIALTY_DISTRICT,REQUIREMENT_CITY_HAS_X_SPECIALTY_DISTRICTS,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_PALACE,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOV_TALL,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOV_WIDE,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOV_CONQUEST,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOV_CITYSTATES,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOV_SPIES,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOV_FAITH,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOV_MILITARY,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOV_CULTURE,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOV_SCIENCE,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOVERNOR_PROMOTION_MERCHANT_RENEWABLE_ENERGY,REQUIREMENT_CITY_HAS_SPECIFIC_GOVERNOR_PROMOTION_TYPE,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_SOLAR_FARM,REQUIREMENT_PLOT_IMPROVEMENT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_WIND_FARM,REQUIREMENT_PLOT_IMPROVEMENT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_OFFSHORE_WIND_FARM,REQUIREMENT_PLOT_IMPROVEMENT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GEOTHERMAL_PLANT,REQUIREMENT_PLOT_IMPROVEMENT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOVERNOR_PROMOTION_PARKS_RECREATION,REQUIREMENT_CITY_HAS_SPECIFIC_GOVERNOR_PROMOTION_TYPE,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOVERNOR_PROMOTION_AQUACULTURE,REQUIREMENT_CITY_HAS_SPECIFIC_GOVERNOR_PROMOTION_TYPE,0,0,0,0,0,1,0
REQUIRES_DISTRICT_IS_NEIGHBORHOOD,REQUIREMENT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_DISTRICT_IS_DAM,REQUIREMENT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_DISTRICT_IS_CANAL,REQUIREMENT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_GLOBALIZATION,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_CIVIL_SERVICE,REQUIREMENT_PLAYER_HAS_CIVIC,0,0,0,0,0,1,0
REQUIRES_PLOT_ADJACENT_TO_COAST,REQUIREMENT_PLOT_ADJACENT_TO_COAST,0,0,0,0,0,1,0
REQUIRES_PLOT_ADJACENT_TO_LAKE,REQUIREMENT_PLOT_ADJACENT_TO_LAKE,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GOVERNOR,REQUIREMENT_CITY_HAS_GOVERNOR,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_GOLDEN_AGE,REQUIREMENT_PLAYER_HAS_GOLDEN_AGE,0,0,0,0,0,1,0
REQUIRES_PLAYER_NOT_HAS_GOLDEN_AGE,REQUIREMENT_PLAYER_HAS_GOLDEN_AGE,0,0,1,0,0,1,0
REQUIRES_PLAYER_ALWAYS_ALLOWED_COMMEMORATION_QUEST,REQUIREMENT_PLAYER_ALWAYS_ALLOWED_COMMEMORATION_QUEST,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_DARK_AGE,REQUIREMENT_PLAYER_HAS_DARK_AGE,0,0,0,0,0,1,0
REQUIRES_EMPEROR_OR_HIGHER_DIFFICULTY,REQUIREMENT_PLAYER_HANDICAP_AT_OR_ABOVE,0,0,0,0,0,1,0
REQUIRES_SHARED_EMERGENCY,REQUIREMENT_PLAYER_IN_JOINT_EMERGENCY,0,0,0,0,0,1,0
UNIT_IS_MONGOLIAN_KESHIG_REQUIREMENT,REQUIREMENT_UNIT_TAG_MATCHES,0,0,0,0,0,1,0
OPPONENT_IS_CAVALRY_REQUIREMENTS_MET,REQUIREMENT_REQUIREMENTSET_IS_MET,0,0,0,0,0,1,0
OPPONENT_IS_LIGHT_CAVALRY_REQUIREMENT,REQUIREMENT_OPPONENT_UNIT_PROMOTION_CLASS_MATCHES,0,0,0,0,0,1,0
OPPONENT_IS_RANGED_CAVALRY_REQUIREMENT,REQUIREMENT_OPPONENT_UNIT_TAG_MATCHES,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_BARRACKS,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_STABLE,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_ARMORY,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_WORKSHOP,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_FACTORY,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_MARKET,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_LIBRARY,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_AMPHITHEATER,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_PLAYER_IS_ALLY_LEVEL_1,REQUIREMENT_PLAYER_HAS_ACTIVE_ALLIANCE_OF_AT_LEAST_LEVEL,0,0,0,0,0,1,0
REQUIRES_PLAYER_IS_ALLY_LEVEL_2,REQUIREMENT_PLAYER_HAS_ACTIVE_ALLIANCE_OF_AT_LEAST_LEVEL,0,0,0,0,0,1,0
REQUIRES_PLAYER_IS_ALLY_LEVEL_3,REQUIREMENT_PLAYER_HAS_ACTIVE_ALLIANCE_OF_AT_LEAST_LEVEL,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_MISSIONARY,REQUIREMENT_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_APOSTLE,REQUIREMENT_UNIT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_RELIGIOUS,REQUIREMENT_REQUIREMENTSET_IS_MET,0,0,0,0,0,1,0
REQUIRES_ERA_IS_ATOMIC,REQUIREMENT_GAME_ERA_IS,0,0,0,0,0,1,0
REQUIRES_ERA_IS_INFORMATION,REQUIREMENT_GAME_ERA_IS,0,0,0,0,0,1,0
REQUIRES_ERA_IS_FUTURE,REQUIREMENT_GAME_ERA_IS,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_2_TITLE_GOVERNOR,REQUIREMENT_CITY_HAS_GOVERNOR_WITH_X_TITLES,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_STOCK_EXCHANGE,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_HIGH_POPULATION,REQUIREMENT_CITY_HAS_X_POPULATION,0,0,0,0,0,1,0
REQUIRES_CAMPUS_HAS_HIGH_ADJACENCY,REQUIREMENT_CITY_HAS_HIGH_ADJACENCY_DISTRICT,0,0,0,0,0,1,0
REQUIRES_COMMERCIAL_HUB_HAS_HIGH_ADJACENCY,REQUIREMENT_CITY_HAS_HIGH_ADJACENCY_DISTRICT,0,0,0,0,0,1,0
REQUIRES_HOLY_SITE_HAS_HIGH_ADJACENCY,REQUIREMENT_CITY_HAS_HIGH_ADJACENCY_DISTRICT,0,0,0,0,0,1,0
REQUIRES_THEATER_SQUARE_HAS_HIGH_ADJACENCY,REQUIREMENT_CITY_HAS_HIGH_ADJACENCY_DISTRICT,0,0,0,0,0,1,0
REQUIRES_UNIT_IS_NAVAL_RAIDER,REQUIREMENT_UNIT_PROMOTION_CLASS_MATCHES,0,0,0,0,0,1,0
REQUIRES_CITY_WITH_ASSIGNED_GOVERNOR,REQUIREMENT_CITY_HAS_GOVERNOR,0,0,0,0,0,1,0
NEAR_FRIENDLY_TERRITORY,REQUIREMENT_PLOT_ADJACENT_FRIENDLY_TERRITORY,0,0,0,0,0,1,0
ADJACENT_FRIENDLY_DRONE_UNIT_REQUIREMENT,REQUIREMENT_PLOT_ADJACENT_FRIENDLY_UNIT_TAG_MATCHES,0,0,0,0,0,1,0
REQUIRES_HAS_HIGH_DIPLOVP,REQUIREMENT_PLAYER_DIPLO_VP_LEAD,0,0,0,0,0,1,0
REQUIRES_HAS_LOW_DIPLOVP,REQUIREMENT_PLAYER_DIPLO_VP_LEAD,0,0,0,0,0,1,0
REQUIRES_HAS_HIGH_FAVOR,REQUIREMENT_PLAYER_FAVOR_LEAD,0,0,0,0,0,1,0
REQUIRES_HAS_LOW_FAVOR,REQUIREMENT_PLAYER_FAVOR_LEAD,0,0,0,0,0,1,0
REQUIRES_HAS_HIGH_TOURISM,REQUIREMENT_PLAYER_TOURISM_LEAD,0,0,0,0,0,1,0
REQUIRES_HAS_LOW_TOURISM,REQUIREMENT_PLAYER_TOURISM_LEAD,0,0,0,0,0,1,0
REQUIRES_HAS_HIGH_PILLAGE,REQUIREMENT_PLAYER_PILLAGE_LEAD,0,0,0,0,0,1,0
REQUIRES_HAS_LOW_PILLAGE,REQUIREMENT_PLAYER_PILLAGE_LEAD,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_GEOTHERMAL_FIISSURE,REQUIREMENT_PLOT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_VOLCANIC_SOIL,REQUIREMENT_PLOT_FEATURE_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_PLAYER_HAS_AT_LEAST_ONE_CITY,REQUIREMENT_PLAYER_HAS_AT_LEAST_NUMBER_CITIES,0,0,0,0,0,1,0
REQUIRES_PLOT_BREATHTAKING_APPEAL,REQUIREMENT_PLOT_IS_APPEAL_BETWEEN,0,0,0,0,0,1,0
REQUIRES_PLOT_HAS_IMPROVED_STRATEGIC,REQUIREMENT_PLOT_IMPROVED_RESOURCE_CLASS_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_WORK_ETHIC_DISTRICT_IS_HOLY_SITE,REQUIREMENT_PLOT_DISTRICT_TYPE_MATCHES,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_CATHEDRAL,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_DAR_E_MEHR,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
REQUIRES_CITY_HAS_GURDWARA,REQUIREMENT_CITY_HAS_BUILDING,0,0,0,0,0,1,0
