RequirementSetId,RequirementId
REDCOAT_PLOT_IS_FOREIGN_CONTINENT,NOT_OWNER_CAPITAL_CONTINENT_REQUIREMENT
VARU_ADJACENT_AT_WAR_REQUIREMENTS,VARU_ADJACENT_UNIT_AT_WAR_REQUIREMENT
NAGAO_RANGED_DEFENSE_REQUIREMENTS,RANGED_COMBAT_REQUIREMENTS
NAGAO_RANGED_DEFENSE_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
CONQUISTADOR_SPECIFIC_UNIT_REQUIREMENTS,REQUIRES_UNIT_IS_ADJACENT_RELIGIOUS_ALL_TAG
GARDE_PLOT_IS_CAPITAL_CONTINENT_REQUIREMENTS,REQUIRES_UNIT_ON_HOME_CONTINENT
HOPLITE_PLOT_IS_HOPLITE_REQUIREMENTS,REQUIRES_UNIT_NEXT_TO_HOPLITE
UBOAT_PLOT_IS_OCEAN_REQUIREMENTS,REQUIRES_TERRAIN_OCEAN
ROUGH_RIDER_PLOT_IS_CAPITAL_CONTINENT_REQUIREMENTS,REQUIRES_UNIT_ON_HOME_CONTINENT
ROUGH_RIDER_HILL_TERRAIN_REQUIREMENTS,PLOT_IS_GRASS_HILLS_TERRAIN_REQUIREMENT
ROUGH_RIDER_HILL_TERRAIN_REQUIREMENTS,PLOT_IS_PLAINS_HILLS_TERRAIN_REQUIREMENT
ROUGH_RIDER_HILL_TERRAIN_REQUIREMENTS,PLOT_IS_TUNDRA_HILLS_TERRAIN_REQUIREMENT
ROUGH_RIDER_HILL_TERRAIN_REQUIREMENTS,PLOT_IS_DESERT_HILLS_TERRAIN_REQUIREMENT
ROUGH_RIDER_HILL_TERRAIN_REQUIREMENTS,PLOT_IS_SNOW_HILLS_TERRAIN_REQUIREMENT
DIGGER_ON_COAST_REQUIREMENTS,REQUIRES_UNIT_ON_COASTAL_LAND
DIGGER_NON_DOMESTIC_PLOT_REQUIREMENTS,REQUIRES_UNIT_NOT_IN_OWNER_TERRITORY
UNIT_ATTACKING_DISTRICT_REQUIREMENTS,OPPONENT_IS_DISTRICT
REQUIREMENTS_UNIT_IS_LAND_DOMAIN,REQUIRES_UNIT_IS_LAND_DOMAIN
BATTLECRY_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
BATTLECRY_REQUIREMENTS,BATTLECRY_OPPONENT_REQUIREMENTS_MET
BATTLECRY_OPPONENT_REQUIREMENTS,OPPONENT_IS_PROMOTION_CLASS_MELEE
BATTLECRY_OPPONENT_REQUIREMENTS,OPPONENT_RANGED_REQUIREMENT
BATTLECRY_OPPONENT_REQUIREMENTS,OPPONENT_ANTI_CAVALRY_REQUIREMENT
TORTOISE_REQUIREMENTS,RANGED_COMBAT_REQUIREMENTS
TORTOISE_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
ZWEIHANDER_REQUIREMENTS,OPPONENT_ANTI_CAVALRY_REQUIREMENT
URBAN_WARFARE_REQUIREMENTS,MELEE_COMBAT_REQUIREMENTS
URBAN_WARFARE_REQUIREMENTS,DEFENDER_IS_OCCUPYING_DISTRICT_REQUIREMENT
VOLLEY_REQUIREMENTS,OPPONENT_IS_LAND_UNIT_REQUIREMENTS
VOLLEY_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
INCENDIARIES_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
INCENDIARIES_REQUIREMENTS,PLOT_DISTRICT_IS_DEFENDED_REQUIREMENTS
ARROW_STORM_REQUIREMENTS,OPPONENT_IS_NOT_AIR_UNIT_REQUIREMENTS
ARROW_STORM_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
EMPLACEMENT_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
EMPLACEMENT_REQUIREMENTS,OPPONENT_IS_DISTRICT
EMPLACEMENT_REQUIREMENTS,OPPONENT_PLOT_IS_CITY_CENTER_REQUIREMENT
GARRISON_PLOT_REQUIREMENTS,UNIT_IS_OCCUPYING_DEFENSE_IMPROVEMENT
GARRISON_REQUIREMENTS,GARRISON_PLOT_REQUIREMENTS_MET
GARRISON_PLOT_REQUIREMENTS,ATTACKER_IS_OCCUPYING_DISTRICT_REQUIREMENT
ECHELON_REQUIREMENTS,ECHELON_OPPONENT_REQUIREMENT_LC
ECHELON_REQUIREMENTS,ECHELON_OPPONENT_REQUIREMENT_HC
THRUST_REQUIREMENTS,OPPONENT_IS_PROMOTION_CLASS_MELEE
SCHILTRON_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
SCHILTRON_REQUIREMENTS,OPPONENT_IS_PROMOTION_CLASS_MELEE
CHOKE_POINTS_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
CHOKE_POINTS_REQUIREMENTS,CHOKE_POINTS_PLOT_REQUIREMENTS_MET_REQUIREMENT
CHOKE_POINTS_PLOT_REQUIREMENTS,PLOT_IS_FOREST_REQUIREMENT
CHOKE_POINTS_PLOT_REQUIREMENTS,PLOT_IS_JUNGLE_REQUIREMENT
CHOKE_POINTS_PLOT_REQUIREMENTS,PLOT_IS_MARSH_REQUIREMENT
CHOKE_POINTS_PLOT_REQUIREMENTS,PLOT_IS_HILLS_REQUIREMENT
HOLD_THE_LINE_REQUIREMENTS,HOLD_THE_LINE_ADJACENT_UNIT_REQUIREMENT
HOLD_THE_LINE_REQUIREMENTS,UNIT_IS_NOT_ANTICAV_REQUIREMENT
CAPARISON_REQUIREMENTS,OPPONENT_ANTI_CAVALRY_REQUIREMENT
COURSERS_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
COURSERS_REQUIREMENTS,COURSERS_OPPONENT_REQUIREMENTS_MET_REQUIREMENT
COURSERS_OPPONENT_REQUIREMENTS,OPPONENT_RANGED_REQUIREMENT
COURSERS_OPPONENT_REQUIREMENTS,OPPONENT_SIEGE_REQUIREMENT
SPIKING_THE_GUNS_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
SPIKING_THE_GUNS_REQUIREMENTS,OPPONENT_SIEGE_REQUIREMENT
SHRAPNEL_REQUIREMENTS,OPPONENT_IS_LAND_UNIT
ADVANCED_RANGEFINDING_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
ADVANCED_RANGEFINDING_REQUIREMENTS,OPPONENT_IS_SEA_UNIT
GRAPE_SHOT_REQUIREMENTS,OPPONENT_IS_LAND_UNIT
CREW_WEAPONS_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
SHELLS_REQUIREMENTS,OPPONENT_IS_DISTRICT
CHARGE_REQUIREMENTS,OPPONENT_IS_FORTIFIED
TOP_COVER_REQUIREMENTS,RANGED_COMBAT_REQUIREMENTS
TOP_COVER_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
URBAN_RAIDER_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
URBAN_RAIDER_REQUIREMENTS,DEFENDER_IS_OCCUPYING_DISTRICT_REQUIREMENT
VULTURE_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
VULTURE_REQUIREMENTS,OPPONENT_IS_DAMAGED_UNIT_REQUIREMENT
ARMOR_PIERCING_REQUIREMENTS,OPPONENT_IS_HEAVY_CAVALRY_REQUIREMENT
REACTIVE_ARMOR_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
REACTIVE_ARMOR_REQUIREMENTS,REACTIVE_ARMOR_OPPONENT_REQUIREMENTS_MET_REQUIREMENT
REACTIVE_ARMOR_OPPONENT_REQUIREMENTS,OPPONENT_IS_HEAVY_CAVALRY_REQUIREMENT
REACTIVE_ARMOR_OPPONENT_REQUIREMENTS,OPPONENT_ANTI_CAVALRY_REQUIREMENT
DOGFIGHTING_REQUIREMENTS,OPPONENT_IS_FIGHTER_UNIT_REQUIREMENTS
INTERCEPTOR_REQUIREMENTS,OPPONENT_IS_BOMBER_UNIT_REQUIREMENTS
COCKPIT_ARMOR_REQUIREMENTS,OPPONENT_IS_ANTI_AIR_REQUIREMENT
STRAFE_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
STRAFE_REQUIREMENTS,STRAFE_OPPONENT_REQUIREMENTS_MET_REQUIREMENT
STRAFE_OPPONENT_REQUIREMENTS,OPPONENT_IS_NOT_LIGHT_CAVALRY_UNIT_REQUIREMENTS
STRAFE_OPPONENT_REQUIREMENTS,OPPONENT_IS_NOT_HEAVY_CAVALRY_UNIT_REQUIREMENTS
STRAFE_OPPONENT_REQUIREMENTS,OPPONENT_IS_NOT_AIR_UNIT_REQUIREMENTS
TANK_BUSTER_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
TANK_BUSTER_REQUIREMENTS,TANK_BUSTER_OPPONENT_REQUIREMENTS_MET_REQUIREMENT
TANK_BUSTER_OPPONENT_REQUIREMENTS,OPPONENT_IS_LIGHT_CAVALRY_UNIT_REQUIREMENTS
TANK_BUSTER_OPPONENT_REQUIREMENTS,OPPONENT_IS_HEAVY_CAVALRY_UNIT_REQUIREMENTS
BOX_FORMATION_REQUIREMENTS,OPPONENT_IS_FIGHTER_UNIT_REQUIREMENTS
EVASIVE_MANEUVERS_REQUIREMENTS,OPPONENT_IS_ANTI_AIR_REQUIREMENT
TORPEDO_BOMBER_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
TORPEDO_BOMBER_REQUIREMENTS,OPPONENT_IS_NAVAL_UNIT_REQUIREMENTS
CLOSE_AIR_SUPPORT_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
CLOSE_AIR_SUPPORT_REQUIREMENTS,OPPONENT_IS_LAND_UNIT_REQUIREMENTS
EMBOLON_REQUIREMENTS,OPPONENT_IS_NAVAL_UNIT_REQUIREMENTS
REINFORCED_HULL_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
REINFORCED_HULL_REQUIREMENTS,RANGED_COMBAT_REQUIREMENTS
CONVOY_REQUIREMENTS,UNIT_IS_IN_FORMATION_REQUIREMENT
CREEPING_ATTACK_REQUIREMENTS,OPPONENT_IS_RAIDER
LINE_OF_BATTLE_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
LINE_OF_BATTLE_REQUIREMENTS,OPPONENT_IS_NAVAL_UNIT_REQUIREMENTS
BOMBARDMENT_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
BOMBARDMENT_REQUIREMENTS,PLOT_DISTRICT_IS_DEFENDED_REQUIREMENTS
PREPARATORY_FIRE_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
PREPARATORY_FIRE_REQUIREMENTS,OPPONENT_IS_LAND_UNIT_REQUIREMENTS
ROLLING_BARRAGE_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
ROLLING_BARRAGE_REQUIREMENTS,PLOT_DISTRICT_IS_DEFENDED_REQUIREMENTS
PROMOTION_PROXIMITY_FUSES_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
PROMOTION_PROXIMITY_FUSES_REQUIREMENTS,OPPONENT_IS_AIR_UNIT_REQUIREMENTS
BOARDING_REQUIREMENTS,OPPONENT_IS_NAVAL_UNIT_REQUIREMENTS
HOMING_TORPEDOES_REQUIREMENTS,OPPONENT_IS_NAVAL_UNIT_REQUIREMENTS
DEFAULT_DEFEAT_REQUIREMENTS,DEFAULT_DEFEAT_REQUIREMENT
TIME_DEFEAT_REQUIREMENTS,TIME_DEFEAT_SCORE_DISABLED
TIME_DEFEAT_REQUIREMENTS,TIME_DEFEAT_MAX_TURN_REACHED
REQUIREMENTS_DEFAULT_VICTORY,DEFAULT_VICTORY_REQUIREMENT
REQUIREMENTS_DEFAULT_VICTORY,DEFAULT_VICTORY_DOMINATION_DISABLED
REQUIREMENTS_SCORE_VICTORY,VICTORY_SCORE_REQUIRES_MAX_TURN_REACHED
REQUIREMENTS_SCORE_VICTORY,VICTORY_SCORE_TEAM_HAS_HIGHEST_SCORE
REQUIREMENTS_CONQUEST_VICTORY,CONQUEST_VICTORY_REQUIREMENT
REQUIREMENTS_CULTURE_VICTORY,CULTURE_VICTORY_REQUIREMENT
CULTURE_VICTORY_PER_MEMBER_REQUIREMENTS,CULTURE_VICTORY_PER_MEMBER_REQUIREMENT
CULTURE_VICTORY_ENOUGH_TOURISTS_REQUIREMENTS,CULTURE_VICTORY_ENOUGH_TOURISTS_REQUIREMENT
REQUIREMENTS_RELIGIOUS_VICTORY,RELIGIOUS_VICTORY_REQUIREMENT
RELIGIOUS_VICTORY_PER_MEMBER_REQUIREMENTS,RELIGIOUS_VICTORY_PER_MEMBER_REQUIREMENT
RELIGIOUS_VICTORY_RELIGIOUS_MAJORITY_REQUIREMENTS,RELIGIOUS_VICTORY_MAJORITY_RELIGION_IS_OWNER_REQUIREMENT
FOODHUEY_PLOT_IS_LAKE_REQUIREMENTS,REQUIRES_PLOT_IS_LAKE
FOODHUEY_PLAYER_REQUIREMENTS,REQUIRES_PLAYER
PRODUCTIONHUEY_PLAYER_REQUIREMENTS,REQUIRES_PLAYER
PRODUCTIONHUEY_PLOT_IS_LAKE_REQUIREMENTS,REQUIRES_PLOT_IS_LAKE
PLAYER_HAS_KAMPUNG_TECHNOLOGY_REQUIREMENTS,REQUIRES_PLAYER_HAS_MASS_PRODUCTION_TECHNOLOGY
DISTRICT_IS_AQUEDUCT_AMENITY,REQUIRES_DISTRICT_IS_AQUEDUCT
DISTRICT_IS_AQUEDUCT_FAITH,REQUIRES_DISTRICT_IS_AQUEDUCT
PLOT_IS_FARM_AQUEDUCT_ADJACENT_REQUIREMENTS,REQUIRES_PLOT_ADJACENT_TO_AQUEDUCT
PLOT_IS_FARM_AQUEDUCT_ADJACENT_REQUIREMENTS,REQUIRES_PLOT_HAS_FARM
PLOT_IS_HOLY_SITE_RIVER_FOOD_REQUIREMENTS,REQUIRES_PLOT_ADJACENT_TO_RIVER
PLOT_IS_HOLY_SITE_RIVER_FOOD_REQUIREMENTS,REQUIRES_DISTRICT_IS_HOLY_SITE
PLOT_IS_HOLY_SITE_RIVER_HOUSING_REQUIREMENTS,REQUIRES_PLOT_ADJACENT_TO_RIVER
PLOT_IS_HOLY_SITE_RIVER_HOUSING_REQUIREMENTS,REQUIRES_DISTRICT_IS_HOLY_SITE
UNIT_IS_RELIGIOUS_EMBARK_REQUIREMENTS,REQUIRES_UNIT_IS_RELIGIOUS_ALL
PLOT_IS_ADJACENT_COAST_CITY_CENTER_REQUIREMENTS,REQUIRES_PLOT_IS_ADJACENT_TO_COAST
PLOT_IS_ADJACENT_COAST_CITY_CENTER_REQUIREMENTS,REQUIRES_DISTRICT_IS_CITY_CENTER
DISTRICT_IS_ENTERTAINMENT_COMPLEX_COAST,REQUIRES_DISTRICT_IS_ENTERTAINMENT_COMPLEX
DISTRICT_IS_ENTERTAINMENT_COMPLEX_COAST,REQUIRES_PLOT_IS_ADJACENT_TO_COAST
DISTRICT_IS_HOLY_SITE_PRASAT_10_POP,REQUIRES_DISTRICT_IS_HOLY_SITE
DISTRICT_IS_HOLY_SITE_PRASAT_10_POP,REQUIRES_CITY_HAS_PRASAT
DISTRICT_IS_HOLY_SITE_PRASAT_10_POP,REQUIRES_PLAYER_HAS_FLIGHT
DISTRICT_IS_HOLY_SITE_PRASAT_10_POP,REQUIRES_POPULATION_10
DISTRICT_IS_HOLY_SITE_PRASAT_20_POP,REQUIRES_DISTRICT_IS_HOLY_SITE
DISTRICT_IS_HOLY_SITE_PRASAT_20_POP,REQUIRES_CITY_HAS_PRASAT
DISTRICT_IS_HOLY_SITE_PRASAT_20_POP,REQUIRES_PLAYER_HAS_FLIGHT
DISTRICT_IS_HOLY_SITE_PRASAT_20_POP,REQUIRES_POPULATION_20
CITY_HAS_AQUEDUCT,REQUIRES_CITY_HAS_AQUEDUCT
PLOT_ADJACENT_TO_FARM_AND_HOLYSITE_REQUIREMENTS,REQUIRES_PLOT_HAS_FARM
PLOT_ADJACENT_TO_FARM_AND_HOLYSITE_REQUIREMENTS,REQUIRES_PLOT_ADJACENT_TO_HOLYSITE
PLOT_HAS_SHALLOW_WATER,REQUIRES_PLOT_HAS_SHALLOW_WATER
PLOT_HAS_SHALLOW_WATER_AND_INDUSTRIAL,REQUIRES_PLOT_HAS_SHALLOW_WATER
PLOT_HAS_SHALLOW_WATER_AND_INDUSTRIAL,REQUIRES_PLAYER_IS_INDUSTRIAL_ERA
CITY_HAS_COMMERCIAL_HUB_VIKING,REQUIRES_CITY_HAS_COMMERCIAL_HUB
CITY_HAS_CAMPUS_VIKING,REQUIRES_CITY_HAS_CAMPUS
LYSEFJORDEN_REQUIREMENTS,MAP_CONTAINS_LYSEFJORDEN
LYSEFJORDEN_GRANT_EXPERIENCE_REQUIREMENTS,PLOT_ADJACENT_TO_LYSEFJORDEN_REQUIREMENT
LYSEFJORDEN_GRANT_EXPERIENCE_REQUIREMENTS,UNIT_IS_NAVAL_REQUIREMENT
GIANTS_CAUSEWAY_REQUIREMENTS,MAP_CONTAINS_GIANTS_CAUSEWAY
GIANTS_CAUSEWAY_GRANT_UNIT_ABILITY_REQUIREMENTS,PLOT_ADJACENT_TO_GIANTS_CAUSEWAY_REQUIREMENT
GIANTS_CAUSEWAY_GRANT_UNIT_ABILITY_REQUIREMENTS,REQUIRES_LAND_UNIT
TA_SETI_UNIT_REQUIREMENTS,REQUIREMENT_UNIT_IS_RANGED
REQUIREMENTS_PLOT_ADJACENT_PYRAMID,REQUIRES_PLOT_ADJACENT_TO_PYRAMID
PLAYER_LEADS_DISTRICTS,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_LEADS_DISTRICTS,REQUIRES_MET_30_TURNS_AGO
PLAYER_LEADS_DISTRICTS,REQUIRES_LEADS_DISTRICTS
PLAYER_LAGS_DISTRICTS,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_LAGS_DISTRICTS,REQUIRES_MET_30_TURNS_AGO
PLAYER_LAGS_DISTRICTS,REQUIRES_LAGS_DISTRICTS
UNIT_ADJACENT_TO_GREAT_GENERAL_REQUIREMENTS,UNIT_ADJACENT_TO_GREAT_GENERAL
BASILIKOI_PAIDES_UNIT_REQUIREMENTS,REQUIREMENT_UNIT_IS_MELEE
BASILIKOI_PAIDES_UNIT_REQUIREMENTS,REQUIREMENT_UNIT_IS_RANGED
BASILIKOI_PAIDES_UNIT_REQUIREMENTS,REQUIREMENT_UNIT_IS_ANTI_CAV
BASILIKOI_PAIDES_UNIT_REQUIREMENTS,REQUIREMENT_UNIT_IS_HETAIROI
CITY_HAS_APADANA_REQUIREMENTS,REQUIRES_CITY_HAS_APADANA
CITY_HAS_WONDER_REQUIREMENTS,REQUIRES_CITY_HAS_WONDER
CITY_HAS_ENCAMPMENT_MACEDON,REQUIRES_CITY_HAS_ENCAMPMENT
CITY_HAS_HOLY_SITE_MACEDON,REQUIRES_CITY_HAS_HOLY_SITE
CITY_HAS_THEATER_DISTRICT_MACEDON,REQUIRES_CITY_HAS_THEATER_DISTRICT
CITY_HAS_CAMPUS_MACEDON,REQUIRES_CITY_HAS_CAMPUS
UNIT_IS_ADMIRAL,REQUIREMENT_UNIT_IS_ADMIRAL
UNIT_IS_ENGINEER,REQUIREMENT_UNIT_IS_ENGINEER
PLAYER_HAS_POLITICAL_PHILOSOPHY,REQUIRES_PLAYER_HAS_POLITICAL_PHILOSOPHY
HALICARNASSUS_MAUSOLEUM_YIELD_MODIFIER_REQUIREMENTS,REQUIRES_PLOT_HAS_COAST
HALICARNASSUS_MAUSOLEUM_YIELD_MODIFIER_REQUIREMENTS,PLOT_IS_NOT_LAKE_REQUIREMENTS
PLOT_IS_COASTAL_LAND_REQUIREMENTS,PLOT_IS_COASTAL_LAND
DISTRICT_IS_CITY_CENTER_TSIKHE_GOLDEN_AGE,REQUIRES_DISTRICT_IS_CITY_CENTER
DISTRICT_IS_CITY_CENTER_TSIKHE_GOLDEN_AGE,REQUIRES_CITY_HAS_TSIKHE
DISTRICT_IS_CITY_CENTER_TSIKHE_GOLDEN_AGE,REQUIRES_PLAYER_HAS_GOLDEN_AGE
PLOT_ADJACENT_TO_SEOWON_MINES_REQUIREMENTS,REQUIRES_PLOT_HAS_MINE
PLOT_ADJACENT_TO_SEOWON_MINES_REQUIREMENTS,REQUIRES_PLOT_ADJACENT_TO_SEOWON
PLOT_ADJACENT_TO_SEOWON_FARMS_REQUIREMENTS,REQUIRES_PLOT_HAS_FARM
PLOT_ADJACENT_TO_SEOWON_FARMS_REQUIREMENTS,REQUIRES_PLOT_ADJACENT_TO_SEOWON
GAME_HAS_ATOMIC_EYE_REQUIREMENTS,REQUIRES_ERA_ATLEASTEXPANSION_ATOMIC
GAME_HAS_ATOMIC_EYE_REQUIREMENTS,REQUIRES_PLOT_HAS_EYE_SAHARA
PLAYER_HAS_ZHANGYE_GENERAL,PLAYER_HAS_ZHANGYE_DANXIA
PLAYER_HAS_ZHANGYE_MERCHANT,PLAYER_HAS_ZHANGYE_DANXIA
MATTERHORN_REQUIREMENTS,MAP_CONTAINS_MATTERHORN
MATTERHORN_ADJACENT_UNITS_GRANT_ABILITY_REQUIREMENTS,REQUIRES_LAND_UNIT
MATTERHORN_ADJACENT_UNITS_GRANT_ABILITY_REQUIREMENTS,MATTERHORN_REQUIRES_ADJACENT_UNIT
MEKEWAY_LUXURY_GOLDS_REQUIREMENTS,REQUIRES_PLOT_ADJACENT_TO_LUXURY
PLAYER_AT_WAR_WITH_NEIGHBORS,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_AT_WAR_WITH_NEIGHBORS,REQUIRES_MET_10_TURNS_AGO
PLAYER_AT_WAR_WITH_NEIGHBORS,REQUIRES_AT_WAR_WITH_NEIGHBORS
PLAYER_NOT_AT_WAR_WITH_NEIGHBORS,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_NOT_AT_WAR_WITH_NEIGHBORS,REQUIRES_MET_10_TURNS_AGO
PLAYER_NOT_AT_WAR_WITH_NEIGHBORS,REQUIRES_NOT_AT_WAR_WITH_NEIGHBORS
PLAYER_HAS_HIGH_WALLS,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_HIGH_WALLS,REQUIRES_MET_10_TURNS_AGO
PLAYER_HAS_HIGH_WALLS,REQUIRES_HAS_HIGH_WALLS
PLAYER_HAS_LOW_WALLS,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_LOW_WALLS,REQUIRES_MET_10_TURNS_AGO
PLAYER_HAS_LOW_WALLS,REQUIRES_HAS_LOW_WALLS
PLAYER_HAS_MANY_ALLIANCES,REQUIRES_HAS_MANY_ALLIANCES
PLAYER_HAS_MANY_ALLIANCES,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_MANY_ALLIANCES,REQUIRES_MET_10_TURNS_AGO
PLAYER_HAS_FEW_ALLIANCES,REQUIRES_HAS_FEW_ALLIANCES
PLAYER_HAS_FEW_ALLIANCES,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_FEW_ALLIANCES,REQUIRES_MET_10_TURNS_AGO
PLAYER_IS_SAME_SEX,REQUIRES_SAME_SEX
PLAYER_IS_SAME_SEX,REQUIRES_MET_30_TURNS_AGO
PLAYER_IS_OPPOSITE_SEX,REQUIRES_OPPOSITE_SEX
PLAYER_IS_OPPOSITE_SEX,REQUIRES_MET_30_TURNS_AGO
PLAYER_IS_SHARING_INFO,REQUIRES_SHARING_INFO
PLAYER_IS_SHARING_INFO,REQUIRES_MET_30_TURNS_AGO
PLAYER_IS_NOT_SHARING_INFO,REQUIRES_NOT_SHARING_INFO
PLAYER_IS_NOT_SHARING_INFO,REQUIRES_MET_30_TURNS_AGO
ALLIES_AT_WAR_WITH_TARGET_REQUIREMENTS,REQUIRES_ALLIES_AT_WAR_WITH_TARGET
ALLIES_AT_WAR_WITH_TARGET_REQUIREMENTS,REQUIRES_COMBAT_UNIT_VS_UNIT
ALLIANCE_CITY_HAS_TRADE_ROUTE_WITH_ALLY,REQUIRES_ALLIANCE_CITY_HAS_TRADE_ROUTE_WITH_ALLY
OWNER_OR_ALLY_IS_AT_WAR_REQUIREMENTS,REQUIRES_ALLY_IS_AT_WAR
OWNER_OR_ALLY_IS_AT_WAR_REQUIREMENTS,REQUIRES_PLAYER_IS_AT_WAR
RELIGIOUS_COMBAT_ENEMY_NOT_IN_ALLIED_RELIGION,REQUIRES_RELIGIOUS_ENEMY_NOT_ALLIED_RELIGION
ROUTE_BETWEEN_ALLIES_REQUIREMENTS,REQUIRES_TRADE_ROUTE_BETWEEN_ALLIES
LIGHTHOUSE_TRADE_ROUTE_CAPACITY_REQUIREMENTS,REQUIRES_NO_MARKET
MONUMENT_FULL_LOYALTY_REQUIREMENTS,REQUIRES_FULL_LOYALTY
AMUNDSEN_SNOW_SCIENCE,REQUIRES_CITY_HAS_5_SNOW
AMUNDSEN_SNOW_PRODUCTION,REQUIRES_CITY_HAS_5_SNOW
GOVERNOR_CITY_NOT_OWNER_CAPITAL_CONTINENT_REQUIREMENTS,REQUIRES_CITY_IS_NOT_OWNER_CAPITAL_CONTINENT
GOVERNOR_CITY_NOT_OWNER_CAPITAL_CONTINENT_REQUIREMENTS,REQUIRES_CITY_HAS_GOVERNOR
TEMPLE_ARTEMIS_REQUIREMENTS,REQUIRES_PLOT_HAS_ARTEMIS_WITHIN_4
STATUELIBERTY_REQUIREMENTS,REQUIRES_PLOT_HAS_LIBERTY_WITHIN_6
SCIENTIFIC_SUZERAIN_1_REQUIREMENTS,REQUIRES_SUZERAIN_SCIENTIFIC_1_LEADER
RELIGIOUS_SUZERAIN_1_REQUIREMENTS,REQUIRES_SUZERAIN_RELIGIOUS_1_LEADER
TRADE_SUZERAIN_1_REQUIREMENTS,REQUIRES_SUZERAIN_TRADE_1_LEADER
CULTURAL_SUZERAIN_1_REQUIREMENTS,REQUIRES_SUZERAIN_CULTURAL_1_LEADER
MILITARISTIC_SUZERAIN_1_REQUIREMENTS,REQUIRES_SUZERAIN_MILITARISTIC_1_LEADER
INDUSTRIAL_SUZERAIN_1_REQUIREMENTS,REQUIRES_SUZERAIN_INDUSTRIAL_1_LEADER
SCIENTIFIC_SUZERAIN_2_REQUIREMENTS,REQUIRES_SUZERAIN_SCIENTIFIC_2_LEADERS
RELIGIOUS_SUZERAIN_2_REQUIREMENTS,REQUIRES_SUZERAIN_RELIGIOUS_2_LEADERS
TRADE_SUZERAIN_2_REQUIREMENTS,REQUIRES_SUZERAIN_TRADE_2_LEADERS
CULTURAL_SUZERAIN_2_REQUIREMENTS,REQUIRES_SUZERAIN_CULTURAL_2_LEADERS
MILITARISTIC_SUZERAIN_2_REQUIREMENTS,REQUIRES_SUZERAIN_MILITARISTIC_2_LEADERS
INDUSTRIAL_SUZERAIN_2_REQUIREMENTS,REQUIRES_SUZERAIN_INDUSTRIAL_2_LEADERS
UNIT_LEVIED_REQUIREMENTS,REQUIRES_UNIT_IS_LEVIED
CITY_HAS_GOVERNOR_REQUIREMENTS,REQUIRES_CITY_HAS_GOVERNOR
CITY_HAS_NO_GOVERNOR_REQUIREMENTS,REQUIRES_NOT_CITY_HAS_GOV
GOV_UNIT_STACKING_BUFF_REQUIREMENTS,REQUIRES_UNIT_NOT_BARBARIAN
GOV_UNIT_STACKING_BUFF_REQUIREMENTS,REQUIRES_ENEMY_GOT_MURDERATED
AQUARIUM_REEF_REQUIREMENTS,REQUIRES_PLOT_HAS_REEF
AQUATICS_CENTER_WONDER_REQUIREMENTS,REQUIRES_DISTRICT_IS_WORLD_WONDER
AQUATICS_CENTER_WONDER_REQUIREMENTS,AQUATICS_CENTER_REQUIREMENTS_MET_REQUIREMENT
