CivilizationType,CitizenName,Female,Modern
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_FEMALE_7,1,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_FEMALE_8,1,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_FEMALE_9,1,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_FEMALE_10,1,0
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_MALE_1,0,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_MALE_2,0,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_MALE_3,0,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_MALE_4,0,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_MALE_5,0,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_MALE_6,0,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_MALE_7,0,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_MALE_8,0,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_MALE_9,0,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_MALE_10,0,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_FEMALE_1,1,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_FEMALE_2,1,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_FEMALE_3,1,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_FEMALE_4,1,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_FEMALE_5,1,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_FEMALE_6,1,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_FEMALE_7,1,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_FEMALE_8,1,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_FEMALE_9,1,1
CIVILIZATION_SCYTHIA,LOC_CITIZEN_SCYTHIA_MODERN_FEMALE_10,1,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MALE_1,0,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MALE_2,0,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MALE_3,0,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MALE_4,0,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MALE_5,0,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MALE_6,0,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MALE_7,0,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MALE_8,0,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MALE_9,0,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MALE_10,0,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_FEMALE_1,1,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_FEMALE_2,1,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_FEMALE_3,1,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_FEMALE_4,1,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_FEMALE_5,1,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_FEMALE_6,1,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_FEMALE_7,1,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_FEMALE_8,1,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_FEMALE_9,1,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_FEMALE_10,1,0
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_MALE_1,0,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_MALE_2,0,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_MALE_3,0,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_MALE_4,0,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_MALE_5,0,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_MALE_6,0,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_MALE_7,0,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_MALE_8,0,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_MALE_9,0,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_MALE_10,0,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_FEMALE_1,1,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_FEMALE_2,1,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_FEMALE_3,1,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_FEMALE_4,1,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_FEMALE_5,1,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_FEMALE_6,1,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_FEMALE_7,1,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_FEMALE_8,1,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_FEMALE_9,1,1
CIVILIZATION_SPAIN,LOC_CITIZEN_SPAIN_MODERN_FEMALE_10,1,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MALE_1,0,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MALE_2,0,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MALE_3,0,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MALE_4,0,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MALE_5,0,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MALE_6,0,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MALE_7,0,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MALE_8,0,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MALE_9,0,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MALE_10,0,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_FEMALE_1,1,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_FEMALE_2,1,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_FEMALE_3,1,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_FEMALE_4,1,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_FEMALE_5,1,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_FEMALE_6,1,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_FEMALE_7,1,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_FEMALE_8,1,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_FEMALE_9,1,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_FEMALE_10,1,0
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_MALE_1,0,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_MALE_2,0,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_MALE_3,0,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_MALE_4,0,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_MALE_5,0,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_MALE_6,0,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_MALE_7,0,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_MALE_8,0,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_MALE_9,0,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_MALE_10,0,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_FEMALE_1,1,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_FEMALE_2,1,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_FEMALE_3,1,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_FEMALE_4,1,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_FEMALE_5,1,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_FEMALE_6,1,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_FEMALE_7,1,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_FEMALE_8,1,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_FEMALE_9,1,1
CIVILIZATION_SUMERIA,LOC_CITIZEN_SUMERIA_MODERN_FEMALE_10,1,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MALE_1,0,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MALE_2,0,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MALE_3,0,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MALE_4,0,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MALE_5,0,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MALE_6,0,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MALE_7,0,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MALE_8,0,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MALE_9,0,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MALE_10,0,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_FEMALE_1,1,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_FEMALE_2,1,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_FEMALE_3,1,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_FEMALE_4,1,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_FEMALE_5,1,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_FEMALE_6,1,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_FEMALE_7,1,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_FEMALE_8,1,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_FEMALE_9,1,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_FEMALE_10,1,0
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_MALE_1,0,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_MALE_2,0,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_MALE_3,0,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_MALE_4,0,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_MALE_5,0,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_MALE_6,0,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_MALE_7,0,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_MALE_8,0,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_MALE_9,0,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_MALE_10,0,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_FEMALE_1,1,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_FEMALE_2,1,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_FEMALE_3,1,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_FEMALE_4,1,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_FEMALE_5,1,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_FEMALE_6,1,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_FEMALE_7,1,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_FEMALE_8,1,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_FEMALE_9,1,1
CIVILIZATION_AZTEC,LOC_CITIZEN_AZTEC_MODERN_FEMALE_10,1,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MALE_1,0,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MALE_2,0,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MALE_3,0,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MALE_4,0,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MALE_5,0,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MALE_6,0,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MALE_7,0,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MALE_8,0,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MALE_9,0,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MALE_10,0,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_FEMALE_1,1,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_FEMALE_2,1,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_FEMALE_3,1,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_FEMALE_4,1,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_FEMALE_5,1,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_FEMALE_6,1,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_FEMALE_7,1,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_FEMALE_8,1,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_FEMALE_9,1,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_FEMALE_10,1,0
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_MALE_1,0,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_MALE_2,0,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_MALE_3,0,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_MALE_4,0,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_MALE_5,0,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_MALE_6,0,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_MALE_7,0,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_MALE_8,0,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_MALE_9,0,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_MALE_10,0,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_FEMALE_1,1,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_FEMALE_2,1,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_FEMALE_3,1,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_FEMALE_4,1,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_FEMALE_5,1,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_FEMALE_6,1,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_FEMALE_7,1,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_FEMALE_8,1,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_FEMALE_9,1,1
CIVILIZATION_INDONESIA,LOC_CITIZEN_INDONESIA_MODERN_FEMALE_10,1,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MALE_1,0,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MALE_2,0,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MALE_3,0,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MALE_4,0,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MALE_5,0,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MALE_6,0,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MALE_7,0,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MALE_8,0,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MALE_9,0,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MALE_10,0,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_FEMALE_1,1,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_FEMALE_2,1,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_FEMALE_3,1,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_FEMALE_4,1,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_FEMALE_5,1,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_FEMALE_6,1,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_FEMALE_7,1,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_FEMALE_8,1,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_FEMALE_9,1,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_FEMALE_10,1,0
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_MALE_1,0,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_MALE_2,0,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_MALE_3,0,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_MALE_4,0,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_MALE_5,0,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_MALE_6,0,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_MALE_7,0,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_MALE_8,0,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_MALE_9,0,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_MALE_10,0,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_FEMALE_1,1,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_FEMALE_2,1,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_FEMALE_3,1,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_FEMALE_4,1,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_FEMALE_5,1,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_FEMALE_6,1,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_FEMALE_7,1,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_FEMALE_8,1,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_FEMALE_9,1,1
CIVILIZATION_KHMER,LOC_CITIZEN_KHMER_MODERN_FEMALE_10,1,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MALE_1,0,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MALE_2,0,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MALE_3,0,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MALE_4,0,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MALE_5,0,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MALE_6,0,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MALE_7,0,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MALE_8,0,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MALE_9,0,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MALE_10,0,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_FEMALE_1,1,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_FEMALE_2,1,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_FEMALE_3,1,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_FEMALE_4,1,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_FEMALE_5,1,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_FEMALE_6,1,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_FEMALE_7,1,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_FEMALE_8,1,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_FEMALE_9,1,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_FEMALE_10,1,0
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_MALE_1,0,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_MALE_2,0,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_MALE_3,0,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_MALE_4,0,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_MALE_5,0,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_MALE_6,0,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_MALE_7,0,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_MALE_8,0,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_MALE_9,0,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_MALE_10,0,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_FEMALE_1,1,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_FEMALE_2,1,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_FEMALE_3,1,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_FEMALE_4,1,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_FEMALE_5,1,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_FEMALE_6,1,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_FEMALE_7,1,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_FEMALE_8,1,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_FEMALE_9,1,1
CIVILIZATION_POLAND,LOC_CITIZEN_POLAND_MODERN_FEMALE_10,1,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MALE_1,0,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MALE_2,0,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MALE_3,0,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MALE_4,0,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MALE_5,0,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MALE_6,0,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MALE_7,0,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MALE_8,0,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MALE_9,0,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MALE_10,0,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_FEMALE_1,1,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_FEMALE_2,1,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_FEMALE_3,1,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_FEMALE_4,1,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_FEMALE_5,1,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_FEMALE_6,1,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_FEMALE_7,1,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_FEMALE_8,1,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_FEMALE_9,1,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_FEMALE_10,1,0
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_MALE_1,0,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_MALE_2,0,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_MALE_3,0,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_MALE_4,0,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_MALE_5,0,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_MALE_6,0,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_MALE_7,0,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_MALE_8,0,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_MALE_9,0,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_MALE_10,0,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_FEMALE_1,1,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_FEMALE_2,1,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_FEMALE_3,1,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_FEMALE_4,1,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_FEMALE_5,1,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_FEMALE_6,1,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_FEMALE_7,1,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_FEMALE_8,1,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_FEMALE_9,1,1
CIVILIZATION_NUBIA,LOC_CITIZEN_NUBIA_MODERN_FEMALE_10,1,1
