ModifierId,Context,Text
BACKSTAB_EMERGENCY_MEMBER_COMBAT_STRENGTH_ATTACK_REWARD,Preview,LOC_COMBAT_PREVIEW_EMERGENCY_MILITARY_BUFF
BACKSTAB_EMERGENCY_MEMBER_COMBAT_STRENGTH_DEFEND_REWARD,Preview,LOC_COMBAT_PREVIEW_EMERGENCY_MILITARY_BUFF
GREATPERSON_FERDINAND_MAGELLAN_ACTIVE,Summary,LOC_GREATPERSON_FERDINAND_MAGELLAN_ACTIVE
GREATPERSON_TOGO_HEIHACHIRO_ACTIVE,Summary,LOC_GREATPERSON_TOGO_HEIHACHIRO_ACTIVE
GREATPERSON_CULTURE_BOMB_TRIGGER_INDUSTRIAL_ZONE,Summary,LOC_GREATPERSON_CULTURE_BOMB_TRIGGER_INDUSTRIAL_ZONE
GREATPERSON_AETHELFLAED_ACTIVE,Summary,LOC_GREATPERSON_AETHELFLAED_ACTIVE
GREATPERSON_TIMUR_ACTIVE,Summary,LOC_GREATPERSON_TIMUR_ACTIVE
GREATPERSON_SIMON_BOLIVAR_ACTIVE,Summary,LOC_GREATPERSON_SIMON_BOLIVAR_ACTIVE
GREATPERSON_SAMORI_TURE_ACTIVE,Summary,LOC_GREATPERSON_SAMORI_TURE_ACTIVE
GREATPERSON_SUDIRMAN_ACTIVE,Summary,LOC_GREATPERSON_SUDIRMAN_ACTIVE
GREATPERSON_GOVERNOR_POINTS,Summary,LOC_GREATPERSON_GOVERNOR_POINTS
STANDARD_DIPLOMATIC_BROKEN_PLEDGE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
STANDARD_DIPLOMATIC_KEPT_PLEDGE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
STANDARD_DIPLOMATIC_NO_PLEDGE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
STANDARD_DIPLOMATIC_SHARED_EMERGENCY,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
TRAIT_COMBAT_BONUS_FOR_CAVALRY,Preview,LOC_LEADER_CAVALRY_COMBAT_BONUS_PREVIEW_TEXT
TRAIT_ADJUST_ALLIANCE_ADJUST_COMBAT_STRENGTH,Preview,LOC_LEADER_ALLIANCE_COMBAT_BONUS_PREVIEW_TEXT
ALPINE_TRAINING_COMBAT_HILLS,Preview,{LOC_ABILITY_ALPINE_TRAINING_COMBAT_HILLS_MODIFIER_DESCRIPTION} {LOC_WONDER_DESCRIPTOR_PREVIEW_TEXT}
BOMBARD_STR_BUFF_FROM_DRONE,Preview,LOC_ABILITY_RECEIVE_BOMBARD_STRENGTH_BUFF_DESCRIPTION
HIGHLANDER_COMBAT_BONUS_FOREST_AND_HILLS,Preview,{LOC_ABILITY_SCOTTISH_HIGHLANDER_DESCRIPTION} {LOC_ABILITY_DESCRIPTOR_PREVIEW_TEXT}
KHEVSURETI_HILLS_BUFF,Preview,{LOC_ABILITY_GEORGIAN_KHEVSURETI_DESCRIPTION} {LOC_ABILITY_DESCRIPTOR_PREVIEW_TEXT}
MALON_RAIDER_TERRITORY_COMBAT_BONUS,Preview,{LOC_ABILITY_MAPUCHE_MALON_RAIDER_DESCRIPTION} {LOC_ABILITY_DESCRIPTOR_PREVIEW_TEXT}
TWILIGHT_VALOR_ATTACK_BONUS,Preview,LOC_ABILITY_TWILIGHT_VALOR_ATTACK_BONUS_DESCRIPTION
ZEVEN_PROVINCIEN_BONUS_VS_DEF_DISTRICTS,Preview,{LOC_ABILITY_PREVIEW_ZEVEN_PROVINCIEN_DESCRIPTION} {LOC_ABILITY_DESCRIPTOR_PREVIEW_TEXT}
OLIGARCHY_LEGACY_MELEE_BUFF,Preview,LOC_ABILITY_OLIGARCHY_LEGACY_MELEE_BUFF_MODIFIER_DESCRIPTION
THEOCRACY_LEGACY_RELIGIOUS_BUFF,Preview,LOC_ABILITY_THEOCRACY_LEGACY_RELIGIOUS_BUFF_MODIFIER_DESCRIPTION
FASCISM_LEGACY_ATTACK_BUFF,Preview,LOC_ABILITY_FASCISM_LEGACY_ATTACK_BUFF_MODIFIER_DESCRIPTION
TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE,Preview,LOC_ABILITY_TOQUI_COMBAT_BUFF_VS_GOLDEN_AGE_DESCRIPTION
GENGHIS_KHAN_CAVALRY_BONUS,Preview,LOC_LEADER_CAVALRY_COMBAT_BONUS_PREVIEW_TEXT
AGENDA_MONEY_GRUBBER,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_EXPANSIONIST,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_FLAT_EARTHER,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_GREAT_WHITE_FLEET,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_INTOLERANT_SAME_RELIGION,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_INTOLERANT_ENCROACHING_RELIGION,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_HIGH_DIPLOVP,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LOW_DIPLOVP,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_HIGH_FAVOR,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LOW_FAVOR,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_HIGH_TOURISM,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LOW_TOURISM,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_HIGH_PILLAGE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LOW_PILLAGE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_TURTLER,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_ZEALOT,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
WC_RES_UNIT_COMBAT_BUFF,Preview,LOC_COMBAT_PREVIEW_MILITARY_ADVISORY_MILITARY_BUFF
WC_RES_UNIT_COMBAT_DEBUFF,Preview,LOC_COMBAT_PREVIEW_MILITARY_ADVISORY_MILITARY_DEBUFF
GREATPERSON_RAJENDRA_CHOLA_ACTIVE,Summary,LOC_GREATPERSON_RAJENDRA_CHOLA_EXPANSION2_ACTIVE
GREATPERSON_ZHENG_HE_ACTIVE,Summary,LOC_GREATPERSON_ZHENG_HE_EXPANSION2_ACTIVE
GREATPERSON_CHING_SHIH_ACTIVE,Summary,LOC_GREATPERSON_CHING_SHIH_EXPANSION2_ACTIVE
GREATPERSON_CHESTER_NIMITZ_ACTIVE,Summary,LOC_GREATPERSON_CHESTER_NIMITZ_EXPANSION2_ACTIVE
GREATPERSON_FRANCIS_DRAKE_ACTIVE,Summary,LOC_GREATPERSON_FRANCIS_DRAKE_EXPANSION2_ACTIVE
GREATPERSON_HORATIO_NELSON_ACTIVE,Summary,LOC_GREATPERSON_HORATIO_NELSON_EXPANSION2_ACTIVE
GREATPERSON_GRACE_HOPPER_ACTIVE,Summary,LOC_GREATPERSON_GRACE_HOPPER_EXPANSION2_ACTIVE
STANDARD_DIPLOMATIC_THIRD_PARTY_WARMONGER,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
GURU_STRENGTH_XP2,Preview,LOC_ABILITY_GURU_STRENGTH_XP2_DESCRIPTION
FINEST_HOUR_FRIENDLY_BUFF,Preview,LOC_ABILITY_FINEST_HOUR_FRIENDLY_TERRITORY_DESCRIPTION
DIGITAL_DEMOCRACY_DEBUFF,Preview,LOC_COMBAT_PREVIEW_DIGITAL_DEMOCRACY_COMBAT_DEBUFF
GLOBAL_COALITION_FRIENDLY_TERRITORY,Preview,LOC_COMBAT_PREVIEW_ABILITY_GLOBAL_COALITION_FRIENDLY_TERRITORY_DESCRIPTION
CYBER_WARFARE_INFO_FUTURE_BUFF,Preview,LOC_COMBAT_PREVIEW_CYBER_WARFARE_INFO_FUTURE_BUFF
VARU_NEGATIVE_COMBAT_MODIFIER,Preview,LOC_ABILITY_VARU_NEGATIVE_COMBAT_MODIFIER_DESCRIPTION
CHOLA_NAVAL_UNITS_COMBAT_STRENGTH,Preview,LOC_ABILITY_CHOLA_NAVAL_UNITS_COMBAT_STRENGTH_DESCRIPTION
GDR_AA_DEFENSE,Preview,+{1_Amount} {LOC_PROMOTION_GDR_AA_DEFENSE_NAME}
GDR_ARMOR_DEFENSES,Preview,+{1_Amount} {LOC_PROMOTION_GDR_ARMOR_UPGRADE_NAME}
GDR_SIEGE_LASER_RANGE_STR,Preview,+{1_Amount} {LOC_PROMOTION_GDR_SIEGE_LASER_NAME}
AGENDA_ANGEVIN_EMPIRE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_CANADIAN_EXPEDITIONARY,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_KAITIAKITANGA,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LAWGIVER,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LORD_OF_MINES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_PATRON_OF_ARTS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_RAVEN_BANNER,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SAPA_INCA_LOW_MOUNTAIN_CITIES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SAPA_INCA_HIGH_MOUNTAIN_CITIES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SICILIAN_WARS_LOW_COASTAL_CITES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SICILIAN_WARS_HIGH_COASTAL_CITIES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
RAVEN_LEVY_COMBAT,Preview,LOC_ABILITY_RAVEN_LEVY_COMBAT_DESCRIPTION
ALL_PARK_COMBAT_BONUS,Preview,LOC_ALL_PARK_COMBAT_BONUS_DESCRIPTION
OWNER_PARK_COMBAT_BONUS,Preview,LOC_OWNER_PARK_COMBAT_BONUS_DESCRIPTION
GREAT_TURKISH_BOMBARD_STRENGTH,Preview,LOC_GREAT_TURKISH_BOMBARD_COMBAT_BONUS_DESCRIPTION
TOA_NEGATIVE_COMBAT_MODIFIER,Preview,LOC_ABILITY_TOA_NEGATIVE_COMBAT_MODIFIER_DESCRIPTION
AGENDA_BULL_MOOSE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_TRADE_AGREEMENT,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LOW_INDUSTRY_ENGLAND,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_HIGH_INDUSTRY_ENGLAND,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SAGA_HIGH_PROTECT_CITY_STATES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SAGA_MED_PROTECT_CITY_STATES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SAGA_MED_ATTACK_CITY_STATES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SAGA_HIGH_ATTACK_CITY_STATES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
LINCOLN_MELEE_BUFF,Preview,LOC_ABILITY_LINCOLN_MELEE_UNITS_DESCRIPTION
AGENDA_SULTAN_RELIGION_NOT_RECEIVED,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SULTAN_RELIGION_RECEIVED,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_DECOLONIZATION_HOME_CONTINENT,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_DECOLONIZATION_NEW_CONTINENT,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_DIFFERENT_GOVERNMENT_LINCOLN,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SAME_GOVERNMENT_LINCOLN,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SIHAI_CLEARS_BARBARIAN_CAMPS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SIHAI_IGNORES_BARBARIAN_CAMPS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_YINDING_POSITIVE_INCOME,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_YINDING_NEGATIVE_INCOME,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_COURT_INTRIGUE,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_MAAT,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_HIGH_FOOD,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LOW_FOOD,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_HIGH_TOURISM_MALI,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LOW_TOURISM_MALI,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
GREATPERSON_COMANDANTE_STRENGTH_AOE_LAND,Summary,LOC_GREATPERSON_COMANDANTE_STRENGTH_AOE_LAND
GREAT_PERSON_JOSE_DE_SUCRE_SPAWN_UNIT,Summary,LOC_GREAT_PERSON_JOSE_DE_SUCRE_SPAWN_UNIT_XP2
GREAT_PERSON_INDIVIDUAL_COMMANDANTE_RANDOM_CIVIC,Summary,LOC_GREAT_PERSON_COMMANDANTE_RANDOM_CIVIC
GREAT_PERSON_INDIVIDUAL_COMMANDANTE_GOVERNOR_TITLE,Summary,LOC_GREAT_PERSON_COMMANDANTE_GOVERNOR_TITLE
GREAT_PERSON_INDIVIDUAL_COMMANDANTE_CAVALRY_BUFF,Summary,LOC_GREAT_PERSON_COMMANDANTE_CAVALRY_BUFF
GREAT_PERSON_INDIVIDUAL_COMMANDANTE_RESET_UNIT_MOVES,Summary,LOC_GREAT_PERSON_COMMANDANTE_RESET_UNIT_MOVES
GREAT_PERSON_INDIVIDUAL_COMMANDANTE_MELEE_ANTICAV_BUFF,Summary,LOC_GREAT_PERSON_INDIVIDUAL_COMMANDANTE_MELEE_ANTICAV_BUFF
GREAT_PERSON_COMMANDANTE_MACGREGOR_UNIT_PROMOTION,Summary,LOC_GREAT_PERSON_MACGREGOR_PROMOTION_PLUS_GOLD
GREAT_PERSON_INDIVIDUAL_COMMANDANTE_UNIT_STRENGTH,Summary,LOC_GREAT_PERSON_COMMANDANTE_UNIT_STRENGTH
GREAT_PERSON_INDIVIDUAL_NARINO_TRADE_ROUTE,Summary,LOC_GREAT_PERSON_INDIVIDUAL_NARINO_TRADE
GREAT_PERSON_INDIVIDUAL_MONTILLA_UNIT_STR_VS_DISTRICTS,Summary,LOC_GREAT_PERSON_MONTILLA_UNIT_STR_VS_DISTRICTS
GREAT_PERSON_INDIVIDUAL_RIBAS_DAMAGE_NEARBY_UNITS,Summary,LOC_GREAT_PERSON_RIBAS_DAMAGE_NEARBY_UNITS
COMANDANTE_AOE_STRENGTH,Preview,LOC_ABILITY_COMANDANTE_AOE_STRENGTH_DESCRIPTION
COMMANDANTE_CAVALRY_BUFF,Preview,LOC_ABILITY_COMMANDANTE_CAVALRY_BUFF_DESCRIPTION
COMMANDANTE_MELEE_ANTICAV_BUFF,Preview,LOC_ABILITY_COMMANDANTE_MELEE_ANTICAV_BUFF_DESCRIPTION
COMMANDANTE_UNIT_STRENGTH_BUFF,Preview,LOC_ABILITY_COMMANDANTE_UNIT_STRENGTH_BUFF_DESCRIPTION
COMMANDANTE_UNIT_STR_VS_DISTRICTS,Preview,LOC_ABILITY_COMMANDANTE_UNIT_STR_VS_DISTRICTS_DESCRIPTION
MUTAL_NEAR_CAPITAL_COMBAT,Preview,LOC_ABILITY_MUTAL_NEAR_CAPITAL_COMBAT_DESCRIPTION
AGENDA_MODIFIER_LADY_SIX_SKY_NEIGHBORS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_MODIFIER_LADY_SIX_SKY_NOT_NEIGHBORS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_MODIFIER_SIMON_BOLIVAR,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
NIHANG_FLANKED_BONUS,Preview,+{1_Amount} {LOC_PROMOTION_NIHANG_FLANKED_BONUS_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
NIHANG_SUZERAIN_COMBAT_BONUS,Preview,+{1_Amount} {LOC_PROMOTION_NIHANG_SUZERAIN_COMBAT_BONUS_NAME} {LOC_PROMOTION_DESCRIPTOR_PREVIEW_TEXT}
HULCHE_BONUS_VS_WOUNDED_UNITS,Preview,LOC_ABILITY_HULCHE_DESCRIPTION
LLANERO_ADJACENCY_STRENGTH,Preview,LOC_LLANERO_ADJACENCY_STRENGTH_DESCRIPTION
AGENDA_CLEARS_BARBARIAN_CAMPS_CAESAR,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_IGNORES_BARBARIAN_CAMPS_CAESAR,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
BYZANTIUM_COMBAT_HOLY_CITIES,Preview,LOC_ABILITY_BYZANTIUM_COMBAT_HOLY_CITIES_DESCRIPTION
BYZANTIUM_RELIGIOUS_COMBAT_HOLY_CITIES,Preview,LOC_ABILITY_BYZANTIUM_RELIGIOUS_COMBAT_HOLY_CITIES_DESCRIPTION
AGENDA_BASIL_ZEALOT,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_AMBIORIX_ARMY,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
DROMON_COMBAT_STRENGTH_AGAINST_UNITS,Preview,LOC_ABILITY_DROMON_COMBAT_STRENGTH_AGAINST_UNITS_DESCRIPTION
TAGMA_RELIGIOUS_COMBAT,Preview,LOC_ABILITY_TAGMA_RELIGIOUS_DESCRIPTION
TAGMA_COMBAT_STRENGTH,Preview,LOC_ABILITY_TAGMA_COMBAT_STRENGTH_DESCRIPTION
GAESATAE_STRONG_AGAINST_STRONGER_UNITS,Preview,LOC_ABILITY_GAESATAE_COMBAT_STRENGTH_DESCRIPTION
GAESATAE_STRONG_AGAINST_DISTRICTS,Preview,LOC_ABILITY_GAESATAE_COMBAT_DISTRICTS_DESCRIPTION
TRIEU_FRIENDLY_COMBAT,Preview,LOC_ABILITY_TRIEU_FRIENDLY_COMBAT_DESCRIPTION
TRIEU_UNFRIENDLY_COMBAT,Preview,LOC_ABILITY_TRIEU_UNFRIENDLY_COMBAT_DESCRIPTION
AGENDA_TRIEU_DEFENDER,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_KUBLAI_PAX,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_MAGNIFICENCES,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_SAKOKU_TURTLER,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
NADER_SHAH_COMBAT_BUFF,Preview,LOC_ABILITY_NADER_SHAH_COMBAT_DESCRIPTION
AGENDA_HIGH_LANDPOWER,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
AGENDA_LOW_LANDPOWER,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
SULEIMAN_COMBAT_BUFF,Preview,LOC_ABILITY_SULEIMAN_COMBAT_DESCRIPTION
MINOR_CIV_SCIENTIFIC_SMALL_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_SCIENTIFIC_TRAIT_SMALL_INFLUENCE_BONUS
MINOR_CIV_SCIENTIFIC_MEDIUM_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_SCIENTIFIC_TRAIT_MEDIUM_INFLUENCE_BONUS
MINOR_CIV_SCIENTIFIC_LARGE_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_SCIENTIFIC_TRAIT_LARGE_INFLUENCE_BONUS
MINOR_CIV_RELIGIOUS_SMALL_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_RELIGIOUS_TRAIT_SMALL_INFLUENCE_BONUS
MINOR_CIV_RELIGIOUS_MEDIUM_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_RELIGIOUS_TRAIT_MEDIUM_INFLUENCE_BONUS
MINOR_CIV_RELIGIOUS_LARGE_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_RELIGIOUS_TRAIT_LARGE_INFLUENCE_BONUS
MINOR_CIV_TRADE_SMALL_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_TRADE_TRAIT_SMALL_INFLUENCE_BONUS
MINOR_CIV_TRADE_MEDIUM_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_TRADE_TRAIT_MEDIUM_INFLUENCE_BONUS
MINOR_CIV_TRADE_LARGE_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_TRADE_TRAIT_LARGE_INFLUENCE_BONUS
MINOR_CIV_CULTURAL_SMALL_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_CULTURAL_TRAIT_SMALL_INFLUENCE_BONUS
MINOR_CIV_CULTURAL_MEDIUM_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_CULTURAL_TRAIT_MEDIUM_INFLUENCE_BONUS
MINOR_CIV_CULTURAL_LARGE_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_CULTURAL_TRAIT_LARGE_INFLUENCE_BONUS
MINOR_CIV_MILITARISTIC_SMALL_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_MILITARISTIC_TRAIT_SMALL_INFLUENCE_BONUS
MINOR_CIV_MILITARISTIC_MEDIUM_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_MILITARISTIC_TRAIT_MEDIUM_INFLUENCE_BONUS
MINOR_CIV_MILITARISTIC_LARGE_INFLUENCE_ETHIOPIA,Preview,LOC_MINOR_CIV_MILITARISTIC_TRAIT_LARGE_INFLUENCE_BONUS
MINOR_CIV_INDUSTRIAL_SMALL_INFLUENCE_ETHIOPIA_BUILDING,Preview,LOC_MINOR_CIV_INDUSTRIAL_TRAIT_SMALL_INFLUENCE_BONUS
MINOR_CIV_INDUSTRIAL_SMALL_INFLUENCE_ETHIOPIA_DISTRICT,Preview,LOC_MINOR_CIV_INDUSTRIAL_TRAIT_SMALL_INFLUENCE_BONUS
MINOR_CIV_INDUSTRIAL_MEDIUM_INFLUENCE_ETHIOPIA_BUILDING,Preview,LOC_MINOR_CIV_INDUSTRIAL_TRAIT_MEDIUM_INFLUENCE_BONUS
MINOR_CIV_INDUSTRIAL_MEDIUM_INFLUENCE_ETHIOPIA_DISTRICT,Preview,LOC_MINOR_CIV_INDUSTRIAL_TRAIT_MEDIUM_INFLUENCE_BONUS
MINOR_CIV_INDUSTRIAL_LARGE_INFLUENCE_ETHIOPIA_BUILDING,Preview,LOC_MINOR_CIV_INDUSTRIAL_TRAIT_LARGE_INFLUENCE_BONUS
MINOR_CIV_INDUSTRIAL_LARGE_INFLUENCE_ETHIOPIA_DISTRICT,Preview,LOC_MINOR_CIV_INDUSTRIAL_TRAIT_LARGE_INFLUENCE_BONUS
MENELIK_HILLS_COMBAT,Preview,LOC_ABILITY_MENELIK_HILLS_COMBAT_STRENGTH_DESCRIPTION
AGENDA_MODIFIER_CITIES_NEAR_HILLS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
STANDARD_DIPLOMATIC_SAME_SECRET_SOCIETY,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
STANDARD_DIPLOMATIC_DIFFERENT_SECRET_SOCIETY,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
SANGUINE_PACT_VAMPIRE_COMBAT_STRENGTH_FROM_PROPERTY,Preview,SANGUINE_PACT_VAMPIRE_COMBAT_STRENGTH_DESC
SANGUINE_PACT_VAMPIRE_BARB_COMBAT_STRENGTH_FROM_PROPERTY,Preview,SANGUINE_PACT_VAMPIRE_BARB_COMBAT_STRENGTH_DESC
SECRET_SOCIETY_INTIMIDATE_ADJACENT_ENEMIES_MODIFIER,Preview,SANGUINE_PACT_VAMPIRE_INIMIDATE_DESC
GREAT_PERSON_INDIVIDUAL_DANDARA_ACTIVE,Summary,LOC_GREAT_PERSON_INDIVIDUAL_DANDARA_ACTIVE
GREAT_PERSON_INDIVIDUAL_TRUNG_TRAC_PERMANENT_ACTIVE,Summary,LOC_GREAT_PERSON_INDIVIDUAL_TRUNG_TRAC_PERMANENT_ACTIVE
GREAT_PERSON_INDIVIDUAL_TUPAC_AMARU_ACTIVE,Summary,LOC_GREAT_PERSON_INDIVIDUAL_TUPAC_AMARU_ACTIVE
GREAT_PERSON_INDIVIDUAL_BOOST_OR_GRANT_MATHEMATICS,Summary,LOC_GREAT_PERSON_INDIVIDUAL_BOOST_OR_GRANT_MATHEMATICS
GREAT_PERSON_INDIVIDUAL_IBN_KHALDUN_CAMPUS_HOUSING,Summary,LOC_GREAT_PERSON_INDIVIDUAL_IBN_KHALDUN_CAMPUS_HOUSING
GREAT_PERSON_GRANT_LOTSO_SCIENCE,Summary,LOC_GREAT_PERSON_GRANT_LOTSO_SCIENCE
GREATPERSON_CITY_STATE_STEAL_ENVOYS,Summary,LOC_GREATPERSON_CITY_STATE_STEAL_ENVOYS
GREAT_PERSON_INDIVIDUAL_HIMERIOS_ACTIVE,Summary,LOC_GREAT_PERSON_INDIVIDUAL_HIMERIOS_ACTIVE
GREAT_PERSON_INDIVIDUAL_HANNO_THE_NAVIGATOR_FREE_UNIT,Summary,LOC_GREAT_PERSON_INDIVIDUAL_HANNO_THE_NAVIGATOR_FREE_UNIT
GREAT_PERSON_INDIVIDUAL_IMHOTEP_PRODUCTION_ANCIENT_CLASSICAL,Summary,LOC_GREAT_PERSON_INDIVIDUAL_IMHOTEP_PRODUCTION_ANCIENT_CLASSICAL
GREATPERSON_WONDER_PURCHASE,Summary,LOC_GREATPERSON_WONDER_PURCHASE
GREATPERSON_DISTRICT_SCIENCE_ADJACENCY_AS_TOURISM,Summary,LOC_GREATPERSON_DISTRICT_SCIENCE_ADJACENCY_AS_TOURISM
GREATPERSON_GAIN_THREE_ENVOYS_HERE,Summary,LOC_GREATPERSON_GAIN_THREE_ENVOYS_HERE
GREATPERSON_HAVE_A_FREE_TRADE_ROUTE,Summary,LOC_GREATPERSON_HAVE_A_FREE_TRADE_ROUTE
GREAT_PERSON_ENTER_FOREIGN_LANDS,Summary,LOC_GREATPERSON_IGNORE_CLOSED_BORDERS
AGENDA_HAMMURABI_DISTRICTS,Sample,LOC_TOOLTIP_SAMPLE_DIPLOMACY_ALL
SABUM_KIBITTUM_ANTI_CAVALRY,Preview,LOC_ABUM_KIBITTUM_ANTI_CAVALRY_MODIFIER_DESCRIPTION
