ModifierId,Name,Type,Value,Extra,SecondExtra
TRAIT_BREATHTAKING_THEATER_DISTRICT,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
TRAIT_BREATHTAKING_THEATER_DISTRICT,RequiredAppeal,ARGTYPE_IDENTITY,4,,
TRAIT_BREATHTAKING_THEATER_DISTRICT,YieldChange,ARGTYPE_IDENTITY,2,,
TRAIT_BREATHTAKING_THEATER_DISTRICT,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,,
TRAIT_BREATHTAKING_THEATER_DISTRICT,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_APPEAL_CULTURE,,
TRAIT_CITADELCIVILIZATION_DEFENSIVE_PRODUCTION,DiplomaticYieldSource,ARGTYPE_IDENTITY,WAR_DECLARATION_RECEIVED,,
TRAIT_CITADELCIVILIZATION_DEFENSIVE_PRODUCTION,TurnsActive,ARGTYPE_IDENTITY,10,,
TRAIT_CITADELCIVILIZATION_DEFENSIVE_PRODUCTION,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_CITADELCIVILIZATION_DEFENSIVE_PRODUCTION,Amount,ARGTYPE_IDENTITY,100,,
AGENDA_PERPETUALLY_ON_GUARD_LIBERATION,InitialValue,ARGTYPE_IDENTITY,15,,
AGENDA_PERPETUALLY_ON_GUARD_LIBERATION,ReductionTurns,ARGTYPE_IDENTITY,10,,
AGENDA_PERPETUALLY_ON_GUARD_LIBERATION,ReductionValue,ARGTYPE_IDENTITY,-1,,
AGENDA_PERPETUALLY_ON_GUARD_LIBERATION,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_JOHN_CURTIN_REASON_ANY,,
AGENDA_PERPETUALLY_ON_GUARD_LIBERATION,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_ON_GUARD_LIBERATE,,
AGENDA_PERPETUALLY_ON_GUARD_OCCUPATION,PenaltyPerOccupiedCity,ARGTYPE_IDENTITY,-2,,
AGENDA_PERPETUALLY_ON_GUARD_OCCUPATION,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_JOHN_CURTIN_REASON_ANY,,
AGENDA_PERPETUALLY_ON_GUARD_OCCUPATION,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_ON_GUARD_OCCUPY,,
TRAIT_CITADELCIVILIZATION_LIBERATION_PRODUCTION_XP2,DiplomaticYieldSource,ARGTYPE_IDENTITY,LIBERATION,,
TRAIT_CITADELCIVILIZATION_LIBERATION_PRODUCTION_XP2,TurnsActive,ARGTYPE_IDENTITY,10,,
TRAIT_CITADELCIVILIZATION_LIBERATION_PRODUCTION_XP2,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_CITADELCIVILIZATION_LIBERATION_PRODUCTION_XP2,Amount,ARGTYPE_IDENTITY,100,,
AGENDA_BILLIONAIRE_TRADE,TradeBonus,ARGTYPE_IDENTITY,3,,
AGENDA_BILLIONAIRE_TRADE,NoTradePenalty,ARGTYPE_IDENTITY,12,,
AGENDA_BILLIONAIRE_TRADE,BonusPerRoute,ARGTYPE_IDENTITY,1,,
AGENDA_BILLIONAIRE_TRADE,OnlyInboundTrade,ARGTYPE_IDENTITY,1,,
AGENDA_BILLIONAIRE_TRADE,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_WILHELMINA_REASON_ANY,,
AGENDA_BILLIONAIRE_TRADE,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_WILHELMINA_BILLIONAIRE_TRADE,,
AGENDA_CHEOMSEONGDAE_HIGH_SCIENCE,InitialValue,ARGTYPE_IDENTITY,8,,
AGENDA_CHEOMSEONGDAE_HIGH_SCIENCE,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_SEONDEOK_REASON_ANY,,
AGENDA_CHEOMSEONGDAE_HIGH_SCIENCE,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_CHEOMSEONGDAE_HIGH_SCIENCE,,
AGENDA_CHEOMSEONGDAE_LOW_SCIENCE,InitialValue,ARGTYPE_IDENTITY,-8,,
AGENDA_CHEOMSEONGDAE_LOW_SCIENCE,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_SEONDEOK_REASON_ANY,,
AGENDA_CHEOMSEONGDAE_LOW_SCIENCE,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_CHEOMSEONGDAE_LOW_SCIENCE,,
AGENDA_FLOWER_OF_SCOTLAND_PEACE_NEIGHBORS,InitialValue,ARGTYPE_IDENTITY,2,,
AGENDA_FLOWER_OF_SCOTLAND_PEACE_NEIGHBORS,MaxValue,ARGTYPE_IDENTITY,10,,
AGENDA_FLOWER_OF_SCOTLAND_PEACE_NEIGHBORS,IncrementTurns,ARGTYPE_IDENTITY,10,,
AGENDA_FLOWER_OF_SCOTLAND_PEACE_NEIGHBORS,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_ROBERT_THE_BRUCE_REASON_ANY,,
AGENDA_FLOWER_OF_SCOTLAND_PEACE_NEIGHBORS,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_FLOWER_SCOTLAND_PEACEFUL,,
AGENDA_FLOWER_OF_SCOTLAND_WAR_NEIGHBORS,InitialValue,ARGTYPE_IDENTITY,-2,,
AGENDA_FLOWER_OF_SCOTLAND_WAR_NEIGHBORS,MaxValue,ARGTYPE_IDENTITY,-10,,
AGENDA_FLOWER_OF_SCOTLAND_WAR_NEIGHBORS,IncrementTurns,ARGTYPE_IDENTITY,3,,
AGENDA_FLOWER_OF_SCOTLAND_WAR_NEIGHBORS,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ROBERT_THE_BRUCE_REASON_ANY,,
AGENDA_FLOWER_OF_SCOTLAND_WAR_NEIGHBORS,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_FLOWER_SCOTLAND_WARLIKE,,
AGENDA_FLOWER_OF_SCOTLAND_BAN_WARS,Action,ARGTYPE_IDENTITY,"DIPLOACTION_DECLARE_SURPRISE_WAR, DIPLOACTION_DECLARE_FORMAL_WAR, DIPLOACTION_DECLARE_HOLY_WAR, DIPLOACTION_DECLARE_LIBERATION_WAR, DIPLOACTION_DECLARE_RECONQUEST_WAR, DIPLOACTION_DECLARE_PROTECTORATE_WAR, DIPLOACTION_DECLARE_COLONIAL_WAR, DIPLOACTION_DECLARE_TERRITORIAL_WAR",,
AGENDA_FLOWER_OF_SCOTLAND_BAN_WARS,Favored,ARGTYPE_IDENTITY,0,,
AGENDA_HORN_CHEST_LOINS,StatementKey,ARGTYPE_IDENTITY,AGENDA_HORN_CHEST_LOINS_WARNING,,
AGENDA_HORN_CHEST_LOINS,TopPercentage,ARGTYPE_IDENTITY,70,,
AGENDA_HORN_CHEST_LOINS,BottomPercentage,ARGTYPE_IDENTITY,30,,
AGENDA_HORN_CHEST_LOINS,TopRankingDiploMod,ARGTYPE_IDENTITY,6,,
AGENDA_HORN_CHEST_LOINS,BottomRankingDiploMod,ARGTYPE_IDENTITY,-7,,
AGENDA_HORN_CHEST_LOINS,CantBuildDiploMod,ARGTYPE_IDENTITY,-3,,
AGENDA_HORN_CHEST_LOINS,CorpsPrereqCivic,ARGTYPE_IDENTITY,CIVIC_NATIONALISM,,
AGENDA_HORSE_LORD,StatementKey,ARGTYPE_IDENTITY,AGENDA_HORSE_LORD_WARNING,,
AGENDA_HORSE_LORD,TopPercentage,ARGTYPE_IDENTITY,70,,
AGENDA_HORSE_LORD,BottomPercentage,ARGTYPE_IDENTITY,30,,
AGENDA_HORSE_LORD,TopRankingDiploMod,ARGTYPE_IDENTITY,-6,,
AGENDA_HORSE_LORD,BottomRankingDiploMod,ARGTYPE_IDENTITY,7,,
AGENDA_HORSE_LORD,PromotionClass1,ARGTYPE_IDENTITY,PROMOTION_CLASS_HEAVY_CAVALRY,,
AGENDA_HORSE_LORD,PromotionClass2,ARGTYPE_IDENTITY,PROMOTION_CLASS_LIGHT_CAVALRY,,
AGENDA_IRON_CONFEDERACY_FEW_ALLIANCES,InitialValue,ARGTYPE_IDENTITY,-8,,
AGENDA_IRON_CONFEDERACY_FEW_ALLIANCES,MaxValue,ARGTYPE_IDENTITY,-8,,
AGENDA_IRON_CONFEDERACY_FEW_ALLIANCES,IncrementTurns,ARGTYPE_IDENTITY,4,,
AGENDA_IRON_CONFEDERACY_FEW_ALLIANCES,IncrementValue,ARGTYPE_IDENTITY,-8,,
AGENDA_IRON_CONFEDERACY_FEW_ALLIANCES,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ROBERT_THE_BRUCE_REASON_ANY,,
AGENDA_IRON_CONFEDERACY_FEW_ALLIANCES,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_IRON_CONFEDERACY_FEW_ALLIANCES,,
AGENDA_IRON_CONFEDERACY_MANY_ALLIANCES,InitialValue,ARGTYPE_IDENTITY,8,,
AGENDA_IRON_CONFEDERACY_MANY_ALLIANCES,MaxValue,ARGTYPE_IDENTITY,8,,
AGENDA_IRON_CONFEDERACY_MANY_ALLIANCES,ReductionTurns,ARGTYPE_IDENTITY,4,,
AGENDA_IRON_CONFEDERACY_MANY_ALLIANCES,ReductionValue,ARGTYPE_IDENTITY,-8,,
AGENDA_IRON_CONFEDERACY_MANY_ALLIANCES,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_ROBERT_THE_BRUCE_REASON_ANY,,
AGENDA_IRON_CONFEDERACY_MANY_ALLIANCES,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_IRON_CONFEDERACY_MANY_ALLIANCES,,
AGENDA_MAURYA_EMPIRE_NEIGHBORS,InitialValue,ARGTYPE_IDENTITY,-5,,
AGENDA_MAURYA_EMPIRE_NEIGHBORS,MaxValue,ARGTYPE_IDENTITY,-25,,
AGENDA_MAURYA_EMPIRE_NEIGHBORS,IncrementValue,ARGTYPE_IDENTITY,-1,,
AGENDA_MAURYA_EMPIRE_NEIGHBORS,IncrementTurns,ARGTYPE_IDENTITY,10,,
AGENDA_MAURYA_EMPIRE_NEIGHBORS,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_EXIT_LEADER_CHANDRAGUPTA_ANY,,
AGENDA_MAURYA_EMPIRE_NEIGHBORS,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_CHANDRAGUPTA_NEIGHBOR,,
AGENDA_MAURYA_EMPIRE_NOT_NEIGHBORS,InitialValue,ARGTYPE_IDENTITY,5,,
AGENDA_MAURYA_EMPIRE_NOT_NEIGHBORS,MaxValue,ARGTYPE_IDENTITY,15,,
AGENDA_MAURYA_EMPIRE_NOT_NEIGHBORS,IncrementValue,ARGTYPE_IDENTITY,1,,
AGENDA_MAURYA_EMPIRE_NOT_NEIGHBORS,IncrementTurns,ARGTYPE_IDENTITY,5,,
AGENDA_MAURYA_EMPIRE_NOT_NEIGHBORS,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_EXIT_LEADER_CHANDRAGUPTA_ANY,,
AGENDA_MAURYA_EMPIRE_NOT_NEIGHBORS,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_CHANDRAGUPTA_NOT_NEIGHBOR,,
AGENDA_NARIKALA_FORTRESS_HIGH_WALLS,InitialValue,ARGTYPE_IDENTITY,8,,
AGENDA_NARIKALA_FORTRESS_HIGH_WALLS,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_TAMAR_REASON_ANY,,
AGENDA_NARIKALA_FORTRESS_HIGH_WALLS,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_NARIKALA_FORTRESS_HIGH_WALLS,,
AGENDA_NARIKALA_FORTRESS_LOW_WALLS,InitialValue,ARGTYPE_IDENTITY,-8,,
AGENDA_NARIKALA_FORTRESS_LOW_WALLS,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_TAMAR_REASON_ANY,,
AGENDA_NARIKALA_FORTRESS_LOW_WALLS,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_NARIKALA_FORTRESS_LOW_WALLS,,
AGENDA_SPIRIT_OF_TUCAPEL_GAINING_CITIES,CityGainUpperBound,ARGTYPE_IDENTITY,3,,
AGENDA_SPIRIT_OF_TUCAPEL_GAINING_CITIES,CityGainLowerBound,ARGTYPE_IDENTITY,0,,
AGENDA_SPIRIT_OF_TUCAPEL_GAINING_CITIES,ScorePerCity,ARGTYPE_IDENTITY,3,,
AGENDA_SPIRIT_OF_TUCAPEL_GAINING_CITIES,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_KUDO_LEADER_LAUTARO_REASON_ANY,,
AGENDA_SPIRIT_OF_TUCAPEL_GAINING_CITIES,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_SPIRIT_OF_TUCAPEL_GAINING_CITIES,,
AGENDA_SPIRIT_OF_TUCAPEL_LOSING_CITIES,CityGainUpperBound,ARGTYPE_IDENTITY,0,,
AGENDA_SPIRIT_OF_TUCAPEL_LOSING_CITIES,CityGainLowerBound,ARGTYPE_IDENTITY,-3,,
AGENDA_SPIRIT_OF_TUCAPEL_LOSING_CITIES,ScorePerCity,ARGTYPE_IDENTITY,3,,
AGENDA_SPIRIT_OF_TUCAPEL_LOSING_CITIES,StatementKey,ARGTYPE_IDENTITY,LOC_DIPLO_WARNING_LEADER_LAUTARO_REASON_ANY,,
AGENDA_SPIRIT_OF_TUCAPEL_LOSING_CITIES,SimpleModifierDescription,ARGTYPE_IDENTITY,LOC_DIPLO_MODIFIER_SPIRIT_OF_TUCAPEL_LOSING_CITIES,,
ORDU_TRAINED_UNIT_XP_MODIFIER,AbilityType,ARGTYPE_IDENTITY,ABILITY_ORDU_TRAINED_UNIT_XP,,
ORDU_INCREASED_MOVEMENT_MODIFIER,AbilityType,ARGTYPE_IDENTITY,ABILITY_ORDU_INCREASED_MOVEMENT,,
CONSERVATION_TSIKHE_TOURISM_GOLDEN_AGE,Amount,ARGTYPE_IDENTITY,3,,
TSIKHE_FAITH_GOLDEN_AGE,BuildingType,ARGTYPE_IDENTITY,BUILDING_TSIKHE,,
TSIKHE_FAITH_GOLDEN_AGE,Amount,ARGTYPE_IDENTITY,4,,
TSIKHE_FAITH_GOLDEN_AGE,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
AMUNDSEN_ADDSCIENCEYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
AMUNDSEN_ADDSCIENCEYIELD,Amount,ARGTYPE_IDENTITY,20,,
AMUNDSEN_ADDPRODUCTIONYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
AMUNDSEN_ADDPRODUCTIONYIELD,Amount,ARGTYPE_IDENTITY,10,,
AMUNDSEN_SNOW_ADDSCIENCEYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
AMUNDSEN_SNOW_ADDSCIENCEYIELD,Amount,ARGTYPE_IDENTITY,20,,
AMUNDSEN_SNOW_ADDPRODUCTIONYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
AMUNDSEN_SNOW_ADDPRODUCTIONYIELD,Amount,ARGTYPE_IDENTITY,10,,
CONTRATACION_GOVERNOR_POINTS,Delta,ARGTYPE_IDENTITY,3,,
CONTRATACION_FOREIGNFAITH,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
CONTRATACION_FOREIGNFAITH,Amount,ARGTYPE_IDENTITY,15,,
CONTRATACION_FOREIGNGOLD,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
CONTRATACION_FOREIGNGOLD,Amount,ARGTYPE_IDENTITY,15,,
CONTRATACION_FOREIGNPRODUCTION,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
CONTRATACION_FOREIGNPRODUCTION,Amount,ARGTYPE_IDENTITY,15,,
KILWA_THREE_INFLUENCE_TOKENS,Amount,ARGTYPE_IDENTITY,3,,
KILWA_SINGLE_ADDSCIENCEYIELD,Amount,ARGTYPE_IDENTITY,15,,
KILWA_SINGLE_ADDSCIENCEYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
KILWA_SINGLE_ADDFAITHYIELD,Amount,ARGTYPE_IDENTITY,15,,
KILWA_SINGLE_ADDFAITHYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
KILWA_SINGLE_ADDGOLDYIELD,Amount,ARGTYPE_IDENTITY,15,,
KILWA_SINGLE_ADDGOLDYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
KILWA_SINGLE_ADDCULTUREYIELD,Amount,ARGTYPE_IDENTITY,15,,
KILWA_SINGLE_ADDCULTUREYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
KILWA_SINGLE_ADDPRODUCTIONUNITS,Amount,ARGTYPE_IDENTITY,15,,
KILWA_SINGLE_ADDPRODUCTIONBUILDINGS,Amount,ARGTYPE_IDENTITY,15,,
KILWA_SINGLE_ADDPRODUCTIONDISTRICTS,Amount,ARGTYPE_IDENTITY,15,,
KILWA_PLAYERCITIES_ADDSCIENCEYIELD,Amount,ARGTYPE_IDENTITY,15,,
KILWA_PLAYERCITIES_ADDSCIENCEYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
KILWA_PLAYERCITIES_ADDFAITHYIELD,Amount,ARGTYPE_IDENTITY,15,,
KILWA_PLAYERCITIES_ADDFAITHYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
KILWA_PLAYERCITIES_ADDGOLDYIELD,Amount,ARGTYPE_IDENTITY,15,,
KILWA_PLAYERCITIES_ADDGOLDYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_GOLD,,
KILWA_PLAYERCITIES_ADDCULTUREYIELD,Amount,ARGTYPE_IDENTITY,15,,
KILWA_PLAYERCITIES_ADDCULTUREYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
KILWA_PLAYERCITIES_ADDPRODUCTIONUNITS,Amount,ARGTYPE_IDENTITY,15,,
KILWA_PLAYERCITIES_ADDPRODUCTIONBUILDINGS,Amount,ARGTYPE_IDENTITY,15,,
KILWA_PLAYERCITIES_ADDPRODUCTIONDISTRICTS,Amount,ARGTYPE_IDENTITY,15,,
KOTOKU_ADDFAITHYIELD,Amount,ARGTYPE_IDENTITY,20,,
KOTOKU_ADDFAITHYIELD,YieldType,ARGTYPE_IDENTITY,YIELD_FAITH,,
KOTOKU_GRANTMONKS,UnitType,ARGTYPE_IDENTITY,UNIT_WARRIOR_MONK,,
KOTOKU_GRANTMONKS,Amount,ARGTYPE_IDENTITY,4,,
STATUELIBERTY_CITIES_ALWAYS_LOYAL,AlwaysLoyal,ARGTYPE_IDENTITY,1,,
STATUELIBERTY_GRANTSETTLERS,UnitType,ARGTYPE_IDENTITY,UNIT_SETTLER,,
STATUELIBERTY_GRANTSETTLERS,Amount,ARGTYPE_IDENTITY,2,,
STBASILS_ADDRELIGIOUSTOURISM,Religious,ARGTYPE_IDENTITY,1,,
STBASILS_ADDRELIGIOUSTOURISM,ScalingFactor,ARGTYPE_IDENTITY,200,,
STBASILS_ADDFOOD,ModifierId,ARGTYPE_IDENTITY,STBASILS_ADDFOOD_MODIFIER,,
STBASILS_ADDFOOD_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
STBASILS_ADDFOOD_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
STBASILS_ADDPRODUCTION,ModifierId,ARGTYPE_IDENTITY,STBASILS_ADDPRODUCTION_MODIFIER,,
STBASILS_ADDPRODUCTION_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
STBASILS_ADDPRODUCTION_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
STBASILS_ADDCULTURE,ModifierId,ARGTYPE_IDENTITY,STBASILS_ADDCULTURE_MODIFIER,,
STBASILS_ADDCULTURE_MODIFIER,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
STBASILS_ADDCULTURE_MODIFIER,Amount,ARGTYPE_IDENTITY,1,,
TAJ_MAHAL_EXTRA_ERA_SCORE,Amount,ARGTYPE_IDENTITY,1,,
TAJ_MAHAL_EXTRA_ERA_SCORE,MinScore,ARGTYPE_IDENTITY,2,,
TEMPLE_ARTEMIS_CAMP_AMENITY,Amount,ARGTYPE_IDENTITY,1,,
TEMPLE_ARTEMIS_PASTURE_AMENITY,Amount,ARGTYPE_IDENTITY,1,,
TEMPLE_ARTEMIS_PLANTATION_AMENITY,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_TRADE_GAIN_TILES_EN_ROUTE,GainTileRadius,ARGTYPE_IDENTITY,3,,
TRAIT_POTTERY_TRADE_ROUTE,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_POTTERY_ADD_TRADER,UnitType,ARGTYPE_IDENTITY,UNIT_TRADER,,
TRAIT_POTTERY_ADD_TRADER,AllowUniqueOverride,ARGTYPE_IDENTITY,0,,
TRAIT_POTTERY_ADD_TRADER,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_HARBOR_CULTURE_BOMB,DistrictType,ARGTYPE_IDENTITY,DISTRICT_HARBOR,,
TRAIT_CAMPUS_RIVER_ADJACENCY,Amount,ARGTYPE_IDENTITY,2,,
TRAIT_CAMPUS_RIVER_ADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_RIVER_SCIENCE,,
TRAIT_CAMPUS_RIVER_ADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_CAMPUS,,
TRAIT_CAMPUS_RIVER_ADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
TRAIT_INDUSTRIAL_ZONE_RIVER_ADJACENCY,Amount,ARGTYPE_IDENTITY,2,,
TRAIT_INDUSTRIAL_ZONE_RIVER_ADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_RIVER_PRODUCTION,,
TRAIT_INDUSTRIAL_ZONE_RIVER_ADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_INDUSTRIAL_ZONE,,
TRAIT_INDUSTRIAL_ZONE_RIVER_ADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_THEATER_DISTRICT_RIVER_ADJACENCY,Amount,ARGTYPE_IDENTITY,2,,
TRAIT_THEATER_DISTRICT_RIVER_ADJACENCY,Description,ARGTYPE_IDENTITY,LOC_DISTRICT_RIVER_CULTURE,,
TRAIT_THEATER_DISTRICT_RIVER_ADJACENCY,DistrictType,ARGTYPE_IDENTITY,DISTRICT_THEATER,,
TRAIT_THEATER_DISTRICT_RIVER_ADJACENCY,YieldType,ARGTYPE_IDENTITY,YIELD_CULTURE,,
TRAIT_TRADING_POST_DIPLO_VISIBILITY,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_TRADING_POST_DIPLO_VISIBILITY,Source,ARGTYPE_IDENTITY,SOURCE_TRADING_POST_TRAIT,,
TRAIT_IMMEDIATE_TRADING_POST,ImmediateTradingPost,ARGTYPE_IDENTITY,1,,
TRAIT_EACH_DIPLO_VISIBILITY_COMBAT_MODIFIER,Amount,ARGTYPE_IDENTITY,3,,
TRAIT_EACH_DIPLO_VISIBILITY_COMBAT_MODIFIER,DeltaWithOpponent,ARGTYPE_IDENTITY,1,,
TRAIT_MINES_SCIENCE_SEOWON,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
TRAIT_MINES_SCIENCE_SEOWON,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_FARMS_FOOD_SEOWON,YieldType,ARGTYPE_IDENTITY,YIELD_FOOD,,
TRAIT_FARMS_FOOD_SEOWON,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_ALLOW_QUESTS_IN_GOLDEN_AGE,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_WALLS_PRODUCTION,BuildingType,ARGTYPE_IDENTITY,BUILDING_CASTLE,,
TRAIT_WALLS_PRODUCTION,Amount,ARGTYPE_IDENTITY,50,,
TRAIT_CASTLE_PRODUCTION,BuildingType,ARGTYPE_IDENTITY,BUILDING_WALLS,,
TRAIT_CASTLE_PRODUCTION,Amount,ARGTYPE_IDENTITY,50,,
TRAIT_STAR_FORT_PRODUCTION,BuildingType,ARGTYPE_IDENTITY,BUILDING_STAR_FORT,,
TRAIT_STAR_FORT_PRODUCTION,Amount,ARGTYPE_IDENTITY,50,,
TRAIT_TSIKHE_PRODUCTION,BuildingType,ARGTYPE_IDENTITY,BUILDING_TSIKHE,,
TRAIT_TSIKHE_PRODUCTION,Amount,ARGTYPE_IDENTITY,50,,
TRAIT_SCIENCE_HAPPY,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
TRAIT_SCIENCE_HAPPY,HappinessType,ARGTYPE_IDENTITY,HAPPINESS_HAPPY,,
TRAIT_SCIENCE_HAPPY,Amount,ARGTYPE_IDENTITY,5,,
TRAIT_SCIENCE_ECSTATIC,YieldType,ARGTYPE_IDENTITY,YIELD_SCIENCE,,
TRAIT_SCIENCE_ECSTATIC,HappinessType,ARGTYPE_IDENTITY,HAPPINESS_ECSTATIC,,
TRAIT_SCIENCE_ECSTATIC,Amount,ARGTYPE_IDENTITY,10,,
TRAIT_PRODUCTION_HAPPY,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_PRODUCTION_HAPPY,HappinessType,ARGTYPE_IDENTITY,HAPPINESS_HAPPY,,
TRAIT_PRODUCTION_HAPPY,Amount,ARGTYPE_IDENTITY,5,,
TRAIT_PRODUCTION_ECSTATIC,YieldType,ARGTYPE_IDENTITY,YIELD_PRODUCTION,,
TRAIT_PRODUCTION_ECSTATIC,HappinessType,ARGTYPE_IDENTITY,HAPPINESS_ECSTATIC,,
TRAIT_PRODUCTION_ECSTATIC,Amount,ARGTYPE_IDENTITY,10,,
TRAIT_SCIENTIST_HAPPY,GreatPersonClassType,ARGTYPE_IDENTITY,GREAT_PERSON_CLASS_SCIENTIST,,
TRAIT_SCIENTIST_HAPPY,HappinessType,ARGTYPE_IDENTITY,HAPPINESS_HAPPY,,
TRAIT_SCIENTIST_HAPPY,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_SCIENTIST_ECSTATIC,GreatPersonClassType,ARGTYPE_IDENTITY,GREAT_PERSON_CLASS_SCIENTIST,,
TRAIT_SCIENTIST_ECSTATIC,HappinessType,ARGTYPE_IDENTITY,HAPPINESS_ECSTATIC,,
TRAIT_SCIENTIST_ECSTATIC,Amount,ARGTYPE_IDENTITY,2,,
TRAIT_ENGINEER_HAPPY,GreatPersonClassType,ARGTYPE_IDENTITY,GREAT_PERSON_CLASS_ENGINEER,,
TRAIT_ENGINEER_HAPPY,HappinessType,ARGTYPE_IDENTITY,HAPPINESS_HAPPY,,
TRAIT_ENGINEER_HAPPY,Amount,ARGTYPE_IDENTITY,1,,
TRAIT_ENGINEER_ECSTATIC,GreatPersonClassType,ARGTYPE_IDENTITY,GREAT_PERSON_CLASS_ENGINEER,,
TRAIT_ENGINEER_ECSTATIC,HappinessType,ARGTYPE_IDENTITY,HAPPINESS_ECSTATIC,,
